,date,inmigracion,State,DMA,Full
2227,2019-08-01,24,TX,Houston ,Houston TX
2228,2019-09-01,17,TX,Houston ,Houston TX
2229,2019-10-01,20,TX,Houston ,Houston TX
2230,2019-11-01,19,TX,Houston ,Houston TX
2231,2019-12-01,22,TX,Houston ,Houston TX
2232,2020-01-01,23,TX,Houston ,Houston TX
2233,2020-02-01,20,TX,Houston ,Houston TX
2234,2020-03-01,15,TX,Houston ,Houston TX
2235,2020-04-01,10,TX,Houston ,Houston TX
2236,2020-05-01,11,TX,Houston ,Houston TX
2237,2020-06-01,17,TX,Houston ,Houston TX
2238,2020-07-01,12,TX,Houston ,Houston TX
2239,2020-08-01,8,TX,Houston ,Houston TX
2240,2020-09-01,14,TX,Houston ,Houston TX
2241,2020-10-01,16,TX,Houston ,Houston TX
2242,2020-11-01,15,TX,Houston ,Houston TX
2243,2020-12-01,16,TX,Houston ,Houston TX
2244,2004-01-01,0,AL,Birmingham ,Birmingham AL
2245,2004-02-01,100,AL,Birmingham ,Birmingham AL
2246,2004-03-01,0,AL,Birmingham ,Birmingham AL
2247,2004-04-01,0,AL,Birmingham ,Birmingham AL
2248,2004-05-01,0,AL,Birmingham ,Birmingham AL
2249,2004-06-01,0,AL,Birmingham ,Birmingham AL
2250,2004-07-01,0,AL,Birmingham ,Birmingham AL
2251,2004-08-01,0,AL,Birmingham ,Birmingham AL
2252,2004-09-01,0,AL,Birmingham ,Birmingham AL
2253,2004-10-01,75,AL,Birmingham ,Birmingham AL
2254,2004-11-01,0,AL,Birmingham ,Birmingham AL
2255,2004-12-01,0,AL,Birmingham ,Birmingham AL
2256,2005-01-01,0,AL,Birmingham ,Birmingham AL
2257,2005-02-01,0,AL,Birmingham ,Birmingham AL
2258,2005-03-01,0,AL,Birmingham ,Birmingham AL
2259,2005-04-01,0,AL,Birmingham ,Birmingham AL
2260,2005-05-01,0,AL,Birmingham ,Birmingham AL
2261,2005-06-01,0,AL,Birmingham ,Birmingham AL
2262,2005-07-01,0,AL,Birmingham ,Birmingham AL
2263,2005-08-01,0,AL,Birmingham ,Birmingham AL
2264,2005-09-01,26,AL,Birmingham ,Birmingham AL
2265,2005-10-01,29,AL,Birmingham ,Birmingham AL
2266,2005-11-01,0,AL,Birmingham ,Birmingham AL
2267,2005-12-01,0,AL,Birmingham ,Birmingham AL
2268,2006-01-01,0,AL,Birmingham ,Birmingham AL
2269,2006-02-01,0,AL,Birmingham ,Birmingham AL
2270,2006-03-01,0,AL,Birmingham ,Birmingham AL
2271,2006-04-01,0,AL,Birmingham ,Birmingham AL
2272,2006-05-01,0,AL,Birmingham ,Birmingham AL
2273,2006-06-01,33,AL,Birmingham ,Birmingham AL
2274,2006-07-01,0,AL,Birmingham ,Birmingham AL
2275,2006-08-01,0,AL,Birmingham ,Birmingham AL
2276,2006-09-01,0,AL,Birmingham ,Birmingham AL
2277,2006-10-01,0,AL,Birmingham ,Birmingham AL
2278,2006-11-01,0,AL,Birmingham ,Birmingham AL
2279,2006-12-01,0,AL,Birmingham ,Birmingham AL
2280,2007-01-01,0,AL,Birmingham ,Birmingham AL
2281,2007-02-01,0,AL,Birmingham ,Birmingham AL
2282,2007-03-01,0,AL,Birmingham ,Birmingham AL
2283,2007-04-01,21,AL,Birmingham ,Birmingham AL
2284,2007-05-01,0,AL,Birmingham ,Birmingham AL
2285,2007-06-01,0,AL,Birmingham ,Birmingham AL
2286,2007-07-01,0,AL,Birmingham ,Birmingham AL
2287,2007-08-01,0,AL,Birmingham ,Birmingham AL
2288,2007-09-01,0,AL,Birmingham ,Birmingham AL
2289,2007-10-01,0,AL,Birmingham ,Birmingham AL
2290,2007-11-01,0,AL,Birmingham ,Birmingham AL
2291,2007-12-01,0,AL,Birmingham ,Birmingham AL
2292,2008-01-01,0,AL,Birmingham ,Birmingham AL
2293,2008-02-01,17,AL,Birmingham ,Birmingham AL
2294,2008-03-01,0,AL,Birmingham ,Birmingham AL
2295,2008-04-01,0,AL,Birmingham ,Birmingham AL
2296,2008-05-01,0,AL,Birmingham ,Birmingham AL
2297,2008-06-01,0,AL,Birmingham ,Birmingham AL
2298,2008-07-01,7,AL,Birmingham ,Birmingham AL
2299,2008-08-01,0,AL,Birmingham ,Birmingham AL
2300,2008-09-01,10,AL,Birmingham ,Birmingham AL
