date,immigration,State,DMA,Full
2016-12-01,16,NY,Buffalo ,Buffalo NY
2017-01-01,40,NY,Buffalo ,Buffalo NY
2017-02-01,55,NY,Buffalo ,Buffalo NY
2017-03-01,26,NY,Buffalo ,Buffalo NY
2017-04-01,21,NY,Buffalo ,Buffalo NY
2017-05-01,22,NY,Buffalo ,Buffalo NY
2017-06-01,15,NY,Buffalo ,Buffalo NY
2017-07-01,17,NY,Buffalo ,Buffalo NY
2017-08-01,11,NY,Buffalo ,Buffalo NY
2017-09-01,13,NY,Buffalo ,Buffalo NY
2017-10-01,15,NY,Buffalo ,Buffalo NY
2017-11-01,18,NY,Buffalo ,Buffalo NY
2017-12-01,11,NY,Buffalo ,Buffalo NY
2018-01-01,22,NY,Buffalo ,Buffalo NY
2018-02-01,22,NY,Buffalo ,Buffalo NY
2018-03-01,21,NY,Buffalo ,Buffalo NY
2018-04-01,17,NY,Buffalo ,Buffalo NY
2018-05-01,20,NY,Buffalo ,Buffalo NY
2018-06-01,36,NY,Buffalo ,Buffalo NY
2018-07-01,20,NY,Buffalo ,Buffalo NY
2018-08-01,14,NY,Buffalo ,Buffalo NY
2018-09-01,14,NY,Buffalo ,Buffalo NY
2018-10-01,16,NY,Buffalo ,Buffalo NY
2018-11-01,24,NY,Buffalo ,Buffalo NY
2018-12-01,19,NY,Buffalo ,Buffalo NY
2019-01-01,24,NY,Buffalo ,Buffalo NY
2019-02-01,17,NY,Buffalo ,Buffalo NY
2019-03-01,20,NY,Buffalo ,Buffalo NY
2019-04-01,21,NY,Buffalo ,Buffalo NY
2019-05-01,18,NY,Buffalo ,Buffalo NY
2019-06-01,16,NY,Buffalo ,Buffalo NY
2019-07-01,18,NY,Buffalo ,Buffalo NY
2019-08-01,13,NY,Buffalo ,Buffalo NY
2019-09-01,16,NY,Buffalo ,Buffalo NY
2019-10-01,17,NY,Buffalo ,Buffalo NY
2019-11-01,15,NY,Buffalo ,Buffalo NY
2019-12-01,12,NY,Buffalo ,Buffalo NY
2020-01-01,17,NY,Buffalo ,Buffalo NY
2020-02-01,16,NY,Buffalo ,Buffalo NY
2020-03-01,15,NY,Buffalo ,Buffalo NY
2020-04-01,13,NY,Buffalo ,Buffalo NY
2020-05-01,10,NY,Buffalo ,Buffalo NY
2020-06-01,11,NY,Buffalo ,Buffalo NY
2020-07-01,9,NY,Buffalo ,Buffalo NY
2020-08-01,15,NY,Buffalo ,Buffalo NY
2020-09-01,11,NY,Buffalo ,Buffalo NY
2020-10-01,12,NY,Buffalo ,Buffalo NY
2020-11-01,7,NY,Buffalo ,Buffalo NY
2020-12-01,6,NY,Buffalo ,Buffalo NY
