date,immigration,State,DMA,Full
2016-10-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-11-01,33,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-12-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-01-01,35,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-02-01,45,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-03-01,28,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-04-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-05-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-06-01,9,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-07-01,11,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-08-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-09-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-10-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-11-01,11,IA,Des Moines-Ames ,Des Moines-Ames IA
2017-12-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-01-01,25,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-02-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-03-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-04-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-05-01,22,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-06-01,30,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-07-01,13,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-08-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-09-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-10-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-11-01,25,IA,Des Moines-Ames ,Des Moines-Ames IA
2018-12-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-01-01,22,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-02-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-03-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-04-01,23,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-05-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-06-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-07-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-08-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-09-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-10-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2019-11-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
