date,immigration,State,DMA,Full
2012-07-01,24,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2012-08-01,24,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2012-09-01,23,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2012-10-01,24,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2012-11-01,26,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2012-12-01,20,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-01-01,37,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-02-01,38,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-03-01,37,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-04-01,54,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-05-01,45,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-06-01,51,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-07-01,42,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-08-01,34,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-09-01,33,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-10-01,39,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-11-01,36,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2013-12-01,28,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-01-01,35,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-02-01,36,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-03-01,35,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-04-01,34,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-05-01,35,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-06-01,32,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-07-01,36,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-08-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-09-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-10-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-11-01,69,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2014-12-01,29,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-01-01,27,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-02-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-03-01,27,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-04-01,26,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-05-01,23,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-06-01,20,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-07-01,25,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-08-01,24,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-09-01,27,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-10-01,28,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-11-01,30,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2015-12-01,28,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-01-01,34,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-02-01,30,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-03-01,29,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-04-01,27,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-05-01,29,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-06-01,25,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-07-01,20,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-08-01,23,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-09-01,25,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-10-01,24,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-11-01,58,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2016-12-01,26,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-01-01,66,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-02-01,86,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-03-01,48,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-04-01,36,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-05-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-06-01,25,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-07-01,23,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-08-01,33,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-09-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-10-01,29,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-11-01,24,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2017-12-01,26,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-01-01,52,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-02-01,47,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-03-01,36,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-04-01,33,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-05-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-06-01,59,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-07-01,33,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-08-01,28,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-09-01,28,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-10-01,32,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2018-11-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
