,date,immigration enforcement,State
2848,2020-05-01,11,CA
2849,2020-06-01,9,CA
2850,2020-07-01,8,CA
2851,2020-08-01,5,CA
2852,2020-09-01,13,CA
2853,2020-10-01,7,CA
2854,2020-11-01,6,CA
2855,2020-12-01,6,CA
2856,2004-01-01,0,DC
2857,2004-02-01,53,DC
2858,2004-03-01,0,DC
2859,2004-04-01,0,DC
2860,2004-05-01,0,DC
2861,2004-06-01,75,DC
2862,2004-07-01,68,DC
2863,2004-08-01,0,DC
2864,2004-09-01,0,DC
2865,2004-10-01,100,DC
2866,2004-11-01,51,DC
2867,2004-12-01,0,DC
2868,2005-01-01,35,DC
2869,2005-02-01,76,DC
2870,2005-03-01,54,DC
2871,2005-04-01,33,DC
2872,2005-05-01,92,DC
2873,2005-06-01,0,DC
2874,2005-07-01,34,DC
2875,2005-08-01,0,DC
2876,2005-09-01,43,DC
2877,2005-10-01,35,DC
2878,2005-11-01,20,DC
2879,2005-12-01,63,DC
2880,2006-01-01,43,DC
2881,2006-02-01,0,DC
2882,2006-03-01,26,DC
2883,2006-04-01,57,DC
2884,2006-05-01,33,DC
2885,2006-06-01,0,DC
2886,2006-07-01,28,DC
2887,2006-08-01,14,DC
2888,2006-09-01,18,DC
2889,2006-10-01,34,DC
2890,2006-11-01,0,DC
2891,2006-12-01,11,DC
2892,2007-01-01,27,DC
2893,2007-02-01,11,DC
2894,2007-03-01,16,DC
2895,2007-04-01,0,DC
2896,2007-05-01,26,DC
2897,2007-06-01,41,DC
2898,2007-07-01,25,DC
2899,2007-08-01,30,DC
2900,2007-09-01,22,DC
2901,2007-10-01,28,DC
2902,2007-11-01,24,DC
2903,2007-12-01,36,DC
2904,2008-01-01,8,DC
2905,2008-02-01,8,DC
2906,2008-03-01,15,DC
2907,2008-04-01,22,DC
2908,2008-05-01,38,DC
2909,2008-06-01,22,DC
2910,2008-07-01,24,DC
2911,2008-08-01,0,DC
2912,2008-09-01,0,DC
2913,2008-10-01,0,DC
2914,2008-11-01,0,DC
2915,2008-12-01,0,DC
2916,2009-01-01,12,DC
2917,2009-02-01,10,DC
2918,2009-03-01,17,DC
2919,2009-04-01,15,DC
2920,2009-05-01,6,DC
2921,2009-06-01,10,DC
2922,2009-07-01,6,DC
2923,2009-08-01,7,DC
2924,2009-09-01,25,DC
2925,2009-10-01,15,DC
2926,2009-11-01,19,DC
2927,2009-12-01,9,DC
2928,2010-01-01,5,DC
2929,2010-02-01,10,DC
2930,2010-03-01,27,DC
2931,2010-04-01,15,DC
2932,2010-05-01,0,DC
2933,2010-06-01,12,DC
2934,2010-07-01,0,DC
2935,2010-08-01,8,DC
2936,2010-09-01,10,DC
2937,2010-10-01,0,DC
2938,2010-11-01,8,DC
2939,2010-12-01,4,DC
2940,2011-01-01,26,DC
2941,2011-02-01,42,DC
2942,2011-03-01,37,DC
2943,2011-04-01,17,DC
2944,2011-05-01,21,DC
2945,2011-06-01,26,DC
2946,2011-07-01,24,DC
2947,2011-08-01,27,DC
2948,2011-09-01,21,DC
2949,2011-10-01,24,DC
2950,2011-11-01,17,DC
2951,2011-12-01,16,DC
2952,2012-01-01,20,DC
2953,2012-02-01,13,DC
2954,2012-03-01,30,DC
2955,2012-04-01,9,DC
2956,2012-05-01,15,DC
2957,2012-06-01,19,DC
2958,2012-07-01,8,DC
2959,2012-08-01,9,DC
2960,2012-09-01,7,DC
2961,2012-10-01,11,DC
2962,2012-11-01,12,DC
2963,2012-12-01,19,DC
2964,2013-01-01,24,DC
2965,2013-02-01,10,DC
2966,2013-03-01,12,DC
2967,2013-04-01,0,DC
2968,2013-05-01,9,DC
2969,2013-06-01,14,DC
2970,2013-07-01,16,DC
2971,2013-08-01,29,DC
2972,2013-09-01,17,DC
2973,2013-10-01,22,DC
2974,2013-11-01,17,DC
2975,2013-12-01,7,DC
2976,2014-01-01,20,DC
2977,2014-02-01,10,DC
2978,2014-03-01,14,DC
2979,2014-04-01,11,DC
2980,2014-05-01,21,DC
2981,2014-06-01,34,DC
2982,2014-07-01,23,DC
2983,2014-08-01,8,DC
2984,2014-09-01,8,DC
2985,2014-10-01,6,DC
2986,2014-11-01,0,DC
2987,2014-12-01,12,DC
2988,2015-01-01,2,DC
2989,2015-02-01,17,DC
2990,2015-03-01,6,DC
2991,2015-04-01,13,DC
2992,2015-05-01,6,DC
2993,2015-06-01,5,DC
2994,2015-07-01,5,DC
2995,2015-08-01,15,DC
2996,2015-09-01,9,DC
2997,2015-10-01,9,DC
2998,2015-11-01,6,DC
2999,2015-12-01,8,DC
3000,2016-01-01,7,DC
3001,2016-02-01,9,DC
3002,2016-03-01,4,DC
3003,2016-04-01,5,DC
3004,2016-05-01,7,DC
3005,2016-06-01,9,DC
3006,2016-07-01,16,DC
3007,2016-08-01,5,DC
3008,2016-09-01,7,DC
3009,2016-10-01,0,DC
3010,2016-11-01,7,DC
3011,2016-12-01,6,DC
3012,2017-01-01,9,DC
3013,2017-02-01,20,DC
3014,2017-03-01,18,DC
3015,2017-04-01,11,DC
3016,2017-05-01,5,DC
3017,2017-06-01,12,DC
3018,2017-07-01,0,DC
3019,2017-08-01,8,DC
3020,2017-09-01,11,DC
3021,2017-10-01,11,DC
3022,2017-11-01,10,DC
3023,2017-12-01,0,DC
3024,2018-01-01,10,DC
3025,2018-02-01,13,DC
3026,2018-03-01,22,DC
3027,2018-04-01,12,DC
3028,2018-05-01,30,DC
3029,2018-06-01,10,DC
3030,2018-07-01,17,DC
3031,2018-08-01,33,DC
3032,2018-09-01,18,DC
3033,2018-10-01,21,DC
3034,2018-11-01,0,DC
3035,2018-12-01,9,DC
3036,2019-01-01,0,DC
3037,2019-02-01,10,DC
3038,2019-03-01,10,DC
3039,2019-04-01,19,DC
3040,2019-05-01,16,DC
3041,2019-06-01,10,DC
3042,2019-07-01,11,DC
3043,2019-08-01,23,DC
3044,2019-09-01,19,DC
3045,2019-10-01,23,DC
3046,2019-11-01,9,DC
3047,2019-12-01,10,DC
3048,2020-01-01,0,DC
3049,2020-02-01,22,DC
3050,2020-03-01,14,DC
3051,2020-04-01,9,DC
3052,2020-05-01,6,DC
3053,2020-06-01,0,DC
3054,2020-07-01,0,DC
3055,2020-08-01,0,DC
3056,2020-09-01,43,DC
3057,2020-10-01,24,DC
3058,2020-11-01,14,DC
3059,2020-12-01,0,DC
3060,2004-01-01,0,KY
3061,2004-02-01,100,KY
3062,2004-03-01,0,KY
3063,2004-04-01,0,KY
3064,2004-05-01,0,KY
3065,2004-06-01,0,KY
3066,2004-07-01,0,KY
3067,2004-08-01,0,KY
3068,2004-09-01,0,KY
3069,2004-10-01,0,KY
3070,2004-11-01,0,KY
3071,2004-12-01,0,KY
3072,2005-01-01,0,KY
3073,2005-02-01,0,KY
3074,2005-03-01,0,KY
3075,2005-04-01,70,KY
3076,2005-05-01,0,KY
3077,2005-06-01,0,KY
3078,2005-07-01,0,KY
3079,2005-08-01,0,KY
3080,2005-09-01,0,KY
3081,2005-10-01,0,KY
3082,2005-11-01,0,KY
3083,2005-12-01,0,KY
3084,2006-01-01,0,KY
3085,2006-02-01,0,KY
3086,2006-03-01,0,KY
3087,2006-04-01,0,KY
3088,2006-05-01,0,KY
3089,2006-06-01,0,KY
3090,2006-07-01,0,KY
3091,2006-08-01,0,KY
3092,2006-09-01,0,KY
3093,2006-10-01,0,KY
3094,2006-11-01,0,KY
3095,2006-12-01,0,KY
3096,2007-01-01,0,KY
3097,2007-02-01,0,KY
3098,2007-03-01,0,KY
3099,2007-04-01,0,KY
3100,2007-05-01,0,KY
3101,2007-06-01,12,KY
3102,2007-07-01,0,KY
3103,2007-08-01,0,KY
3104,2007-09-01,0,KY
3105,2007-10-01,0,KY
3106,2007-11-01,0,KY
3107,2007-12-01,0,KY
3108,2008-01-01,0,KY
3109,2008-02-01,9,KY
3110,2008-03-01,31,KY
3111,2008-04-01,16,KY
3112,2008-05-01,24,KY
3113,2008-06-01,22,KY
3114,2008-07-01,0,KY
3115,2008-08-01,0,KY
3116,2008-09-01,0,KY
3117,2008-10-01,0,KY
3118,2008-11-01,0,KY
3119,2008-12-01,0,KY
3120,2009-01-01,0,KY
3121,2009-02-01,0,KY
3122,2009-03-01,17,KY
3123,2009-04-01,0,KY
3124,2009-05-01,0,KY
3125,2009-06-01,12,KY
3126,2009-07-01,0,KY
3127,2009-08-01,0,KY
3128,2009-09-01,0,KY
3129,2009-10-01,0,KY
3130,2009-11-01,0,KY
3131,2009-12-01,8,KY
3132,2010-01-01,18,KY
3133,2010-02-01,0,KY
3134,2010-03-01,0,KY
3135,2010-04-01,0,KY
3136,2010-05-01,0,KY
3137,2010-06-01,0,KY
3138,2010-07-01,0,KY
3139,2010-08-01,0,KY
3140,2010-09-01,0,KY
3141,2010-10-01,0,KY
3142,2010-11-01,21,KY
3143,2010-12-01,33,KY
3144,2011-01-01,0,KY
3145,2011-02-01,0,KY
3146,2011-03-01,0,KY
3147,2011-04-01,0,KY
3148,2011-05-01,5,KY
3149,2011-06-01,0,KY
3150,2011-07-01,0,KY
3151,2011-08-01,0,KY
3152,2011-09-01,0,KY
3153,2011-10-01,12,KY
3154,2011-11-01,0,KY
3155,2011-12-01,8,KY
3156,2012-01-01,0,KY
3157,2012-02-01,0,KY
3158,2012-03-01,0,KY
3159,2012-04-01,0,KY
3160,2012-05-01,0,KY
3161,2012-06-01,8,KY
3162,2012-07-01,4,KY
3163,2012-08-01,0,KY
3164,2012-09-01,0,KY
3165,2012-10-01,0,KY
3166,2012-11-01,4,KY
3167,2012-12-01,0,KY
3168,2013-01-01,5,KY
3169,2013-02-01,0,KY
3170,2013-03-01,4,KY
3171,2013-04-01,0,KY
3172,2013-05-01,0,KY
3173,2013-06-01,0,KY
3174,2013-07-01,0,KY
3175,2013-08-01,0,KY
3176,2013-09-01,3,KY
3177,2013-10-01,0,KY
3178,2013-11-01,0,KY
3179,2013-12-01,0,KY
3180,2014-01-01,0,KY
3181,2014-02-01,0,KY
3182,2014-03-01,3,KY
3183,2014-04-01,0,KY
3184,2014-05-01,0,KY
3185,2014-06-01,0,KY
3186,2014-07-01,0,KY
3187,2014-08-01,10,KY
3188,2014-09-01,0,KY
3189,2014-10-01,0,KY
3190,2014-11-01,0,KY
3191,2014-12-01,0,KY
3192,2015-01-01,0,KY
3193,2015-02-01,0,KY
3194,2015-03-01,0,KY
3195,2015-04-01,0,KY
3196,2015-05-01,0,KY
3197,2015-06-01,8,KY
3198,2015-07-01,0,KY
3199,2015-08-01,0,KY
3200,2015-09-01,0,KY
3201,2015-10-01,0,KY
3202,2015-11-01,0,KY
3203,2015-12-01,0,KY
3204,2016-01-01,0,KY
3205,2016-02-01,3,KY
3206,2016-03-01,0,KY
3207,2016-04-01,2,KY
3208,2016-05-01,0,KY
3209,2016-06-01,0,KY
3210,2016-07-01,0,KY
3211,2016-08-01,7,KY
3212,2016-09-01,0,KY
3213,2016-10-01,2,KY
3214,2016-11-01,2,KY
3215,2016-12-01,0,KY
3216,2017-01-01,0,KY
3217,2017-02-01,6,KY
3218,2017-03-01,3,KY
3219,2017-04-01,0,KY
3220,2017-05-01,0,KY
3221,2017-06-01,0,KY
3222,2017-07-01,0,KY
3223,2017-08-01,0,KY
3224,2017-09-01,0,KY
3225,2017-10-01,0,KY
3226,2017-11-01,0,KY
3227,2017-12-01,0,KY
3228,2018-01-01,0,KY
3229,2018-02-01,5,KY
3230,2018-03-01,5,KY
3231,2018-04-01,0,KY
3232,2018-05-01,0,KY
3233,2018-06-01,0,KY
3234,2018-07-01,0,KY
3235,2018-08-01,0,KY
3236,2018-09-01,0,KY
3237,2018-10-01,0,KY
3238,2018-11-01,3,KY
3239,2018-12-01,0,KY
3240,2019-01-01,0,KY
3241,2019-02-01,0,KY
3242,2019-03-01,0,KY
3243,2019-04-01,0,KY
3244,2019-05-01,0,KY
3245,2019-06-01,0,KY
3246,2019-07-01,0,KY
3247,2019-08-01,3,KY
3248,2019-09-01,0,KY
3249,2019-10-01,5,KY
3250,2019-11-01,0,KY
3251,2019-12-01,0,KY
3252,2020-01-01,0,KY
3253,2020-02-01,3,KY
3254,2020-03-01,0,KY
3255,2020-04-01,3,KY
3256,2020-05-01,0,KY
3257,2020-06-01,0,KY
3258,2020-07-01,0,KY
3259,2020-08-01,0,KY
3260,2020-09-01,2,KY
3261,2020-10-01,3,KY
3262,2020-11-01,0,KY
3263,2020-12-01,0,KY
3264,2004-01-01,0,FL
3265,2004-02-01,75,FL
3266,2004-03-01,0,FL
3267,2004-04-01,0,FL
3268,2004-05-01,48,FL
3269,2004-06-01,0,FL
3270,2004-07-01,0,FL
3271,2004-08-01,0,FL
3272,2004-09-01,0,FL
3273,2004-10-01,0,FL
3274,2004-11-01,0,FL
3275,2004-12-01,0,FL
3276,2005-01-01,32,FL
3277,2005-02-01,23,FL
3278,2005-03-01,0,FL
3279,2005-04-01,0,FL
3280,2005-05-01,0,FL
3281,2005-06-01,29,FL
3282,2005-07-01,0,FL
3283,2005-08-01,100,FL
3284,2005-09-01,0,FL
3285,2005-10-01,48,FL
3286,2005-11-01,37,FL
3287,2005-12-01,0,FL
3288,2006-01-01,26,FL
3289,2006-02-01,0,FL
3290,2006-03-01,0,FL
3291,2006-04-01,33,FL
3292,2006-05-01,13,FL
3293,2006-06-01,45,FL
3294,2006-07-01,0,FL
3295,2006-08-01,14,FL
3296,2006-09-01,57,FL
3297,2006-10-01,0,FL
3298,2006-11-01,12,FL
3299,2006-12-01,0,FL
3300,2007-01-01,0,FL
3301,2007-02-01,0,FL
3302,2007-03-01,0,FL
3303,2007-04-01,11,FL
3304,2007-05-01,0,FL
3305,2007-06-01,35,FL
3306,2007-07-01,22,FL
3307,2007-08-01,11,FL
3308,2007-09-01,11,FL
3309,2007-10-01,13,FL
3310,2007-11-01,57,FL
3311,2007-12-01,17,FL
3312,2008-01-01,0,FL
3313,2008-02-01,0,FL
3314,2008-03-01,13,FL
3315,2008-04-01,0,FL
3316,2008-05-01,8,FL
3317,2008-06-01,0,FL
3318,2008-07-01,19,FL
3319,2008-08-01,22,FL
3320,2008-09-01,0,FL
3321,2008-10-01,14,FL
3322,2008-11-01,32,FL
3323,2008-12-01,0,FL
3324,2009-01-01,8,FL
3325,2009-02-01,14,FL
3326,2009-03-01,25,FL
3327,2009-04-01,17,FL
3328,2009-05-01,19,FL
3329,2009-06-01,37,FL
3330,2009-07-01,15,FL
3331,2009-08-01,11,FL
3332,2009-09-01,18,FL
3333,2009-10-01,22,FL
3334,2009-11-01,14,FL
3335,2009-12-01,13,FL
3336,2010-01-01,13,FL
3337,2010-02-01,10,FL
3338,2010-03-01,11,FL
3339,2010-04-01,28,FL
3340,2010-05-01,7,FL
3341,2010-06-01,21,FL
3342,2010-07-01,28,FL
3343,2010-08-01,22,FL
3344,2010-09-01,6,FL
3345,2010-10-01,22,FL
3346,2010-11-01,5,FL
3347,2010-12-01,15,FL
3348,2011-01-01,6,FL
3349,2011-02-01,8,FL
3350,2011-03-01,6,FL
3351,2011-04-01,4,FL
3352,2011-05-01,12,FL
3353,2011-06-01,10,FL
3354,2011-07-01,7,FL
3355,2011-08-01,9,FL
3356,2011-09-01,6,FL
3357,2011-10-01,7,FL
3358,2011-11-01,11,FL
3359,2011-12-01,6,FL
3360,2012-01-01,8,FL
3361,2012-02-01,8,FL
3362,2012-03-01,5,FL
3363,2012-04-01,3,FL
3364,2012-05-01,4,FL
3365,2012-06-01,6,FL
3366,2012-07-01,3,FL
3367,2012-08-01,7,FL
3368,2012-09-01,4,FL
3369,2012-10-01,2,FL
3370,2012-11-01,4,FL
3371,2012-12-01,6,FL
3372,2013-01-01,0,FL
3373,2013-02-01,0,FL
3374,2013-03-01,3,FL
3375,2013-04-01,3,FL
3376,2013-05-01,3,FL
3377,2013-06-01,3,FL
3378,2013-07-01,5,FL
3379,2013-08-01,3,FL
3380,2013-09-01,4,FL
3381,2013-10-01,3,FL
3382,2013-11-01,5,FL
3383,2013-12-01,0,FL
3384,2014-01-01,3,FL
3385,2014-02-01,5,FL
3386,2014-03-01,3,FL
3387,2014-04-01,0,FL
3388,2014-05-01,4,FL
3389,2014-06-01,6,FL
3390,2014-07-01,7,FL
3391,2014-08-01,0,FL
3392,2014-09-01,2,FL
3393,2014-10-01,6,FL
3394,2014-11-01,0,FL
3395,2014-12-01,10,FL
3396,2015-01-01,5,FL
3397,2015-02-01,7,FL
3398,2015-03-01,0,FL
3399,2015-04-01,7,FL
3400,2015-05-01,0,FL
3401,2015-06-01,0,FL
3402,2015-07-01,6,FL
3403,2015-08-01,5,FL
3404,2015-09-01,4,FL
3405,2015-10-01,6,FL
3406,2015-11-01,0,FL
3407,2015-12-01,3,FL
3408,2016-01-01,3,FL
3409,2016-02-01,0,FL
3410,2016-03-01,3,FL
3411,2016-04-01,4,FL
3412,2016-05-01,2,FL
3413,2016-06-01,3,FL
3414,2016-07-01,3,FL
3415,2016-08-01,3,FL
3416,2016-09-01,6,FL
3417,2016-10-01,4,FL
3418,2016-11-01,3,FL
3419,2016-12-01,0,FL
3420,2017-01-01,2,FL
3421,2017-02-01,16,FL
3422,2017-03-01,5,FL
3423,2017-04-01,5,FL
3424,2017-05-01,3,FL
3425,2017-06-01,3,FL
3426,2017-07-01,2,FL
3427,2017-08-01,3,FL
3428,2017-09-01,8,FL
3429,2017-10-01,4,FL
3430,2017-11-01,7,FL
3431,2017-12-01,2,FL
3432,2018-01-01,11,FL
3433,2018-02-01,14,FL
3434,2018-03-01,8,FL
3435,2018-04-01,4,FL
3436,2018-05-01,5,FL
3437,2018-06-01,13,FL
3438,2018-07-01,4,FL
3439,2018-08-01,0,FL
3440,2018-09-01,4,FL
3441,2018-10-01,6,FL
3442,2018-11-01,3,FL
3443,2018-12-01,4,FL
3444,2019-01-01,3,FL
3445,2019-02-01,3,FL
3446,2019-03-01,2,FL
3447,2019-04-01,6,FL
3448,2019-05-01,3,FL
3449,2019-06-01,6,FL
3450,2019-07-01,12,FL
3451,2019-08-01,4,FL
3452,2019-09-01,4,FL
3453,2019-10-01,0,FL
3454,2019-11-01,2,FL
3455,2019-12-01,2,FL
3456,2020-01-01,2,FL
3457,2020-02-01,4,FL
3458,2020-03-01,2,FL
3459,2020-04-01,3,FL
3460,2020-05-01,1,FL
3461,2020-06-01,3,FL
3462,2020-07-01,5,FL
3463,2020-08-01,5,FL
3464,2020-09-01,2,FL
3465,2020-10-01,2,FL
3466,2020-11-01,2,FL
3467,2020-12-01,3,FL
3468,2004-01-01,0,PA
3469,2004-02-01,0,PA
3470,2004-03-01,0,PA
3471,2004-04-01,0,PA
3472,2004-05-01,0,PA
3473,2004-06-01,0,PA
3474,2004-07-01,100,PA
3475,2004-08-01,95,PA
3476,2004-09-01,0,PA
3477,2004-10-01,0,PA
3478,2004-11-01,0,PA
3479,2004-12-01,0,PA
3480,2005-01-01,0,PA
3481,2005-02-01,0,PA
3482,2005-03-01,0,PA
3483,2005-04-01,0,PA
3484,2005-05-01,0,PA
3485,2005-06-01,0,PA
3486,2005-07-01,0,PA
3487,2005-08-01,0,PA
3488,2005-09-01,0,PA
3489,2005-10-01,0,PA
3490,2005-11-01,0,PA
3491,2005-12-01,39,PA
3492,2006-01-01,50,PA
3493,2006-02-01,0,PA
3494,2006-03-01,0,PA
3495,2006-04-01,0,PA
3496,2006-05-01,0,PA
3497,2006-06-01,0,PA
3498,2006-07-01,0,PA
3499,2006-08-01,49,PA
3500,2006-09-01,36,PA
3501,2006-10-01,0,PA
3502,2006-11-01,0,PA
3503,2006-12-01,0,PA
3504,2007-01-01,0,PA
3505,2007-02-01,95,PA
3506,2007-03-01,0,PA
3507,2007-04-01,0,PA
3508,2007-05-01,0,PA
3509,2007-06-01,30,PA
3510,2007-07-01,24,PA
3511,2007-08-01,42,PA
3512,2007-09-01,0,PA
3513,2007-10-01,0,PA
3514,2007-11-01,0,PA
3515,2007-12-01,69,PA
3516,2008-01-01,47,PA
3517,2008-02-01,33,PA
3518,2008-03-01,0,PA
3519,2008-04-01,0,PA
3520,2008-05-01,41,PA
3521,2008-06-01,0,PA
3522,2008-07-01,54,PA
3523,2008-08-01,0,PA
3524,2008-09-01,0,PA
3525,2008-10-01,30,PA
3526,2008-11-01,39,PA
3527,2008-12-01,0,PA
3528,2009-01-01,0,PA
3529,2009-02-01,0,PA
3530,2009-03-01,23,PA
3531,2009-04-01,0,PA
3532,2009-05-01,18,PA
3533,2009-06-01,0,PA
3534,2009-07-01,17,PA
3535,2009-08-01,0,PA
3536,2009-09-01,0,PA
3537,2009-10-01,18,PA
3538,2009-11-01,0,PA
3539,2009-12-01,0,PA
3540,2010-01-01,18,PA
3541,2010-02-01,22,PA
3542,2010-03-01,17,PA
3543,2010-04-01,50,PA
3544,2010-05-01,0,PA
3545,2010-06-01,35,PA
3546,2010-07-01,0,PA
3547,2010-08-01,0,PA
3548,2010-09-01,23,PA
3549,2010-10-01,0,PA
3550,2010-11-01,39,PA
3551,2010-12-01,21,PA
3552,2011-01-01,17,PA
3553,2011-02-01,0,PA
3554,2011-03-01,15,PA
3555,2011-04-01,0,PA
3556,2011-05-01,14,PA
3557,2011-06-01,9,PA
3558,2011-07-01,11,PA
3559,2011-08-01,30,PA
3560,2011-09-01,7,PA
3561,2011-10-01,0,PA
3562,2011-11-01,14,PA
3563,2011-12-01,13,PA
3564,2012-01-01,8,PA
3565,2012-02-01,13,PA
3566,2012-03-01,0,PA
3567,2012-04-01,6,PA
3568,2012-05-01,0,PA
3569,2012-06-01,22,PA
3570,2012-07-01,10,PA
3571,2012-08-01,0,PA
3572,2012-09-01,9,PA
3573,2012-10-01,0,PA
3574,2012-11-01,13,PA
3575,2012-12-01,10,PA
3576,2013-01-01,13,PA
3577,2013-02-01,0,PA
3578,2013-03-01,0,PA
3579,2013-04-01,19,PA
3580,2013-05-01,0,PA
3581,2013-06-01,0,PA
3582,2013-07-01,0,PA
3583,2013-08-01,6,PA
3584,2013-09-01,11,PA
3585,2013-10-01,11,PA
3586,2013-11-01,0,PA
3587,2013-12-01,0,PA
3588,2014-01-01,0,PA
3589,2014-02-01,0,PA
3590,2014-03-01,7,PA
3591,2014-04-01,0,PA
3592,2014-05-01,0,PA
3593,2014-06-01,0,PA
3594,2014-07-01,12,PA
3595,2014-08-01,0,PA
3596,2014-09-01,0,PA
3597,2014-10-01,0,PA
3598,2014-11-01,11,PA
3599,2014-12-01,8,PA
3600,2015-01-01,0,PA
3601,2015-02-01,7,PA
3602,2015-03-01,9,PA
3603,2015-04-01,0,PA
3604,2015-05-01,5,PA
3605,2015-06-01,12,PA
3606,2015-07-01,14,PA
3607,2015-08-01,0,PA
3608,2015-09-01,6,PA
3609,2015-10-01,16,PA
3610,2015-11-01,14,PA
3611,2015-12-01,7,PA
3612,2016-01-01,0,PA
3613,2016-02-01,13,PA
3614,2016-03-01,12,PA
3615,2016-04-01,4,PA
3616,2016-05-01,0,PA
3617,2016-06-01,8,PA
3618,2016-07-01,0,PA
3619,2016-08-01,0,PA
3620,2016-09-01,0,PA
3621,2016-10-01,4,PA
3622,2016-11-01,7,PA
3623,2016-12-01,0,PA
3624,2017-01-01,9,PA
3625,2017-02-01,36,PA
3626,2017-03-01,11,PA
3627,2017-04-01,5,PA
3628,2017-05-01,11,PA
3629,2017-06-01,25,PA
3630,2017-07-01,8,PA
3631,2017-08-01,4,PA
3632,2017-09-01,16,PA
3633,2017-10-01,10,PA
3634,2017-11-01,7,PA
3635,2017-12-01,5,PA
3636,2018-01-01,11,PA
3637,2018-02-01,13,PA
3638,2018-03-01,25,PA
3639,2018-04-01,0,PA
3640,2018-05-01,10,PA
3641,2018-06-01,11,PA
3642,2018-07-01,22,PA
3643,2018-08-01,13,PA
3644,2018-09-01,6,PA
3645,2018-10-01,3,PA
3646,2018-11-01,0,PA
3647,2018-12-01,3,PA
3648,2019-01-01,6,PA
3649,2019-02-01,7,PA
3650,2019-03-01,5,PA
3651,2019-04-01,0,PA
3652,2019-05-01,10,PA
3653,2019-06-01,0,PA
3654,2019-07-01,12,PA
3655,2019-08-01,0,PA
3656,2019-09-01,5,PA
3657,2019-10-01,11,PA
3658,2019-11-01,4,PA
3659,2019-12-01,7,PA
3660,2020-01-01,0,PA
3661,2020-02-01,3,PA
3662,2020-03-01,8,PA
3663,2020-04-01,5,PA
3664,2020-05-01,0,PA
3665,2020-06-01,0,PA
3666,2020-07-01,4,PA
3667,2020-08-01,0,PA
3668,2020-09-01,3,PA
3669,2020-10-01,0,PA
3670,2020-11-01,4,PA
3671,2020-12-01,0,PA
3672,2004-01-01,0,IA
3673,2004-02-01,100,IA
3674,2004-03-01,0,IA
3675,2004-04-01,0,IA
3676,2004-05-01,0,IA
3677,2004-06-01,0,IA
3678,2004-07-01,0,IA
3679,2004-08-01,0,IA
3680,2004-09-01,0,IA
3681,2004-10-01,0,IA
3682,2004-11-01,0,IA
3683,2004-12-01,0,IA
3684,2005-01-01,0,IA
3685,2005-02-01,25,IA
3686,2005-03-01,14,IA
3687,2005-04-01,0,IA
3688,2005-05-01,0,IA
3689,2005-06-01,0,IA
3690,2005-07-01,0,IA
3691,2005-08-01,0,IA
3692,2005-09-01,0,IA
3693,2005-10-01,0,IA
3694,2005-11-01,0,IA
3695,2005-12-01,0,IA
3696,2006-01-01,10,IA
3697,2006-02-01,0,IA
3698,2006-03-01,0,IA
3699,2006-04-01,0,IA
3700,2006-05-01,0,IA
3701,2006-06-01,0,IA
3702,2006-07-01,38,IA
3703,2006-08-01,12,IA
3704,2006-09-01,0,IA
3705,2006-10-01,16,IA
3706,2006-11-01,11,IA
3707,2006-12-01,0,IA
3708,2007-01-01,8,IA
3709,2007-02-01,7,IA
3710,2007-03-01,0,IA
3711,2007-04-01,14,IA
3712,2007-05-01,0,IA
3713,2007-06-01,0,IA
3714,2007-07-01,0,IA
3715,2007-08-01,0,IA
3716,2007-09-01,0,IA
3717,2007-10-01,0,IA
3718,2007-11-01,0,IA
3719,2007-12-01,0,IA
3720,2008-01-01,0,IA
3721,2008-02-01,0,IA
3722,2008-03-01,17,IA
3723,2008-04-01,0,IA
3724,2008-05-01,0,IA
3725,2008-06-01,0,IA
3726,2008-07-01,0,IA
3727,2008-08-01,0,IA
3728,2008-09-01,0,IA
3729,2008-10-01,6,IA
3730,2008-11-01,0,IA
3731,2008-12-01,7,IA
3732,2009-01-01,5,IA
3733,2009-02-01,5,IA
3734,2009-03-01,0,IA
3735,2009-04-01,0,IA
3736,2009-05-01,19,IA
3737,2009-06-01,7,IA
3738,2009-07-01,0,IA
3739,2009-08-01,0,IA
3740,2009-09-01,0,IA
3741,2009-10-01,0,IA
3742,2009-11-01,0,IA
3743,2009-12-01,0,IA
3744,2010-01-01,0,IA
3745,2010-02-01,0,IA
3746,2010-03-01,0,IA
3747,2010-04-01,0,IA
3748,2010-05-01,0,IA
3749,2010-06-01,0,IA
3750,2010-07-01,0,IA
3751,2010-08-01,0,IA
3752,2010-09-01,0,IA
3753,2010-10-01,5,IA
3754,2010-11-01,0,IA
3755,2010-12-01,0,IA
3756,2011-01-01,8,IA
3757,2011-02-01,0,IA
3758,2011-03-01,0,IA
3759,2011-04-01,0,IA
3760,2011-05-01,6,IA
3761,2011-06-01,0,IA
3762,2011-07-01,0,IA
3763,2011-08-01,3,IA
3764,2011-09-01,2,IA
3765,2011-10-01,0,IA
3766,2011-11-01,0,IA
3767,2011-12-01,0,IA
3768,2012-01-01,3,IA
3769,2012-02-01,0,IA
3770,2012-03-01,0,IA
3771,2012-04-01,2,IA
3772,2012-05-01,0,IA
3773,2012-06-01,0,IA
3774,2012-07-01,0,IA
3775,2012-08-01,0,IA
3776,2012-09-01,0,IA
3777,2012-10-01,0,IA
3778,2012-11-01,0,IA
3779,2012-12-01,0,IA
