date,housing,State,DMA,Full
2013-11-01,40,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-12-01,36,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-01-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-02-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-03-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-04-01,56,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-05-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-06-01,53,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-07-01,56,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-08-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-09-01,48,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-10-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-11-01,40,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2014-12-01,36,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-01-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-02-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-03-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-04-01,56,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-05-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-06-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-07-01,53,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-08-01,57,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-09-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
