,date,inmigracion,State
7030,2011-11-01,0,NH
7031,2011-12-01,6,NH
7032,2012-01-01,0,NH
7033,2012-02-01,0,NH
7034,2012-03-01,0,NH
7035,2012-04-01,0,NH
7036,2012-05-01,0,NH
7037,2012-06-01,0,NH
7038,2012-07-01,0,NH
7039,2012-08-01,0,NH
7040,2012-09-01,0,NH
7041,2012-10-01,0,NH
7042,2012-11-01,0,NH
7043,2012-12-01,0,NH
7044,2013-01-01,0,NH
7045,2013-02-01,0,NH
7046,2013-03-01,5,NH
7047,2013-04-01,0,NH
7048,2013-05-01,0,NH
7049,2013-06-01,4,NH
7050,2013-07-01,0,NH
7051,2013-08-01,0,NH
7052,2013-09-01,0,NH
7053,2013-10-01,4,NH
7054,2013-11-01,0,NH
7055,2013-12-01,4,NH
7056,2014-01-01,0,NH
7057,2014-02-01,6,NH
7058,2014-03-01,4,NH
7059,2014-04-01,0,NH
7060,2014-05-01,0,NH
7061,2014-06-01,0,NH
7062,2014-07-01,0,NH
7063,2014-08-01,0,NH
7064,2014-09-01,4,NH
7065,2014-10-01,0,NH
7066,2014-11-01,0,NH
7067,2014-12-01,0,NH
7068,2015-01-01,3,NH
7069,2015-02-01,0,NH
7070,2015-03-01,3,NH
7071,2015-04-01,0,NH
7072,2015-05-01,4,NH
7073,2015-06-01,0,NH
7074,2015-07-01,0,NH
7075,2015-08-01,0,NH
7076,2015-09-01,0,NH
7077,2015-10-01,5,NH
7078,2015-11-01,0,NH
7079,2015-12-01,8,NH
7080,2016-01-01,0,NH
7081,2016-02-01,0,NH
7082,2016-03-01,0,NH
7083,2016-04-01,0,NH
7084,2016-05-01,0,NH
7085,2016-06-01,0,NH
7086,2016-07-01,0,NH
7087,2016-08-01,0,NH
7088,2016-09-01,0,NH
7089,2016-10-01,0,NH
7090,2016-11-01,0,NH
7091,2016-12-01,0,NH
7092,2017-01-01,0,NH
7093,2017-02-01,0,NH
7094,2017-03-01,2,NH
7095,2017-04-01,0,NH
7096,2017-05-01,0,NH
7097,2017-06-01,2,NH
7098,2017-07-01,3,NH
7099,2017-08-01,4,NH
7100,2017-09-01,2,NH
7101,2017-10-01,0,NH
7102,2017-11-01,0,NH
7103,2017-12-01,0,NH
7104,2018-01-01,0,NH
7105,2018-02-01,0,NH
7106,2018-03-01,0,NH
7107,2018-04-01,0,NH
7108,2018-05-01,0,NH
7109,2018-06-01,0,NH
7110,2018-07-01,0,NH
7111,2018-08-01,0,NH
7112,2018-09-01,0,NH
7113,2018-10-01,0,NH
7114,2018-11-01,0,NH
7115,2018-12-01,0,NH
7116,2019-01-01,3,NH
7117,2019-02-01,0,NH
7118,2019-03-01,0,NH
7119,2019-04-01,0,NH
7120,2019-05-01,0,NH
7121,2019-06-01,0,NH
7122,2019-07-01,0,NH
7123,2019-08-01,3,NH
7124,2019-09-01,0,NH
7125,2019-10-01,3,NH
7126,2019-11-01,8,NH
7127,2019-12-01,0,NH
7128,2020-01-01,0,NH
7129,2020-02-01,0,NH
7130,2020-03-01,0,NH
7131,2020-04-01,0,NH
7132,2020-05-01,0,NH
7133,2020-06-01,2,NH
7134,2020-07-01,0,NH
7135,2020-08-01,2,NH
7136,2020-09-01,0,NH
7137,2020-10-01,0,NH
7138,2020-11-01,2,NH
7139,2020-12-01,0,NH
7140,2004-01-01,0,MS
7141,2004-02-01,0,MS
7142,2004-03-01,100,MS
7143,2004-04-01,0,MS
7144,2004-05-01,0,MS
7145,2004-06-01,0,MS
7146,2004-07-01,0,MS
7147,2004-08-01,0,MS
7148,2004-09-01,0,MS
7149,2004-10-01,0,MS
7150,2004-11-01,0,MS
7151,2004-12-01,0,MS
7152,2005-01-01,0,MS
7153,2005-02-01,0,MS
7154,2005-03-01,0,MS
7155,2005-04-01,0,MS
7156,2005-05-01,0,MS
7157,2005-06-01,0,MS
7158,2005-07-01,0,MS
7159,2005-08-01,0,MS
7160,2005-09-01,0,MS
7161,2005-10-01,0,MS
7162,2005-11-01,0,MS
7163,2005-12-01,0,MS
7164,2006-01-01,0,MS
7165,2006-02-01,0,MS
7166,2006-03-01,35,MS
7167,2006-04-01,0,MS
7168,2006-05-01,0,MS
7169,2006-06-01,0,MS
7170,2006-07-01,0,MS
7171,2006-08-01,0,MS
7172,2006-09-01,0,MS
7173,2006-10-01,0,MS
7174,2006-11-01,0,MS
7175,2006-12-01,0,MS
7176,2007-01-01,0,MS
7177,2007-02-01,0,MS
7178,2007-03-01,22,MS
7179,2007-04-01,0,MS
7180,2007-05-01,11,MS
7181,2007-06-01,0,MS
7182,2007-07-01,0,MS
7183,2007-08-01,0,MS
7184,2007-09-01,0,MS
7185,2007-10-01,10,MS
7186,2007-11-01,0,MS
7187,2007-12-01,0,MS
7188,2008-01-01,0,MS
7189,2008-02-01,0,MS
7190,2008-03-01,15,MS
7191,2008-04-01,0,MS
7192,2008-05-01,11,MS
7193,2008-06-01,0,MS
7194,2008-07-01,9,MS
7195,2008-08-01,0,MS
7196,2008-09-01,10,MS
7197,2008-10-01,0,MS
7198,2008-11-01,0,MS
7199,2008-12-01,0,MS
7200,2009-01-01,0,MS
7201,2009-02-01,21,MS
7202,2009-03-01,7,MS
7203,2009-04-01,10,MS
7204,2009-05-01,8,MS
7205,2009-06-01,0,MS
7206,2009-07-01,17,MS
7207,2009-08-01,10,MS
7208,2009-09-01,0,MS
7209,2009-10-01,0,MS
7210,2009-11-01,0,MS
7211,2009-12-01,0,MS
7212,2010-01-01,0,MS
7213,2010-02-01,0,MS
7214,2010-03-01,12,MS
7215,2010-04-01,0,MS
7216,2010-05-01,0,MS
7217,2010-06-01,9,MS
7218,2010-07-01,0,MS
7219,2010-08-01,0,MS
7220,2010-09-01,0,MS
7221,2010-10-01,0,MS
7222,2010-11-01,0,MS
7223,2010-12-01,6,MS
7224,2011-01-01,6,MS
7225,2011-02-01,0,MS
7226,2011-03-01,0,MS
7227,2011-04-01,0,MS
7228,2011-05-01,0,MS
7229,2011-06-01,0,MS
7230,2011-07-01,0,MS
7231,2011-08-01,0,MS
7232,2011-09-01,0,MS
7233,2011-10-01,3,MS
7234,2011-11-01,3,MS
7235,2011-12-01,0,MS
7236,2012-01-01,0,MS
7237,2012-02-01,5,MS
7238,2012-03-01,3,MS
7239,2012-04-01,4,MS
7240,2012-05-01,0,MS
7241,2012-06-01,0,MS
7242,2012-07-01,0,MS
7243,2012-08-01,0,MS
7244,2012-09-01,0,MS
7245,2012-10-01,0,MS
7246,2012-11-01,0,MS
7247,2012-12-01,0,MS
7248,2013-01-01,0,MS
7249,2013-02-01,0,MS
7250,2013-03-01,0,MS
7251,2013-04-01,3,MS
7252,2013-05-01,5,MS
7253,2013-06-01,0,MS
7254,2013-07-01,2,MS
7255,2013-08-01,0,MS
7256,2013-09-01,4,MS
7257,2013-10-01,4,MS
7258,2013-11-01,2,MS
7259,2013-12-01,0,MS
7260,2014-01-01,0,MS
7261,2014-02-01,0,MS
7262,2014-03-01,0,MS
7263,2014-04-01,0,MS
7264,2014-05-01,0,MS
7265,2014-06-01,3,MS
7266,2014-07-01,0,MS
7267,2014-08-01,2,MS
7268,2014-09-01,0,MS
7269,2014-10-01,0,MS
7270,2014-11-01,0,MS
7271,2014-12-01,12,MS
7272,2015-01-01,0,MS
7273,2015-02-01,0,MS
7274,2015-03-01,0,MS
7275,2015-04-01,5,MS
7276,2015-05-01,0,MS
7277,2015-06-01,0,MS
7278,2015-07-01,0,MS
7279,2015-08-01,5,MS
7280,2015-09-01,0,MS
7281,2015-10-01,0,MS
7282,2015-11-01,0,MS
7283,2015-12-01,0,MS
7284,2016-01-01,2,MS
7285,2016-02-01,0,MS
7286,2016-03-01,3,MS
7287,2016-04-01,0,MS
7288,2016-05-01,0,MS
7289,2016-06-01,2,MS
7290,2016-07-01,2,MS
7291,2016-08-01,0,MS
7292,2016-09-01,1,MS
7293,2016-10-01,0,MS
7294,2016-11-01,0,MS
7295,2016-12-01,0,MS
7296,2017-01-01,2,MS
7297,2017-02-01,4,MS
7298,2017-03-01,0,MS
7299,2017-04-01,0,MS
7300,2017-05-01,0,MS
7301,2017-06-01,0,MS
7302,2017-07-01,0,MS
7303,2017-08-01,1,MS
7304,2017-09-01,0,MS
7305,2017-10-01,0,MS
7306,2017-11-01,2,MS
7307,2017-12-01,2,MS
7308,2018-01-01,2,MS
7309,2018-02-01,0,MS
7310,2018-03-01,0,MS
7311,2018-04-01,0,MS
7312,2018-05-01,0,MS
7313,2018-06-01,3,MS
7314,2018-07-01,0,MS
7315,2018-08-01,0,MS
7316,2018-09-01,0,MS
7317,2018-10-01,0,MS
7318,2018-11-01,2,MS
7319,2018-12-01,1,MS
7320,2019-01-01,2,MS
7321,2019-02-01,0,MS
7322,2019-03-01,3,MS
7323,2019-04-01,1,MS
7324,2019-05-01,0,MS
7325,2019-06-01,0,MS
7326,2019-07-01,0,MS
7327,2019-08-01,0,MS
7328,2019-09-01,2,MS
7329,2019-10-01,0,MS
7330,2019-11-01,1,MS
7331,2019-12-01,0,MS
7332,2020-01-01,0,MS
7333,2020-02-01,0,MS
7334,2020-03-01,0,MS
7335,2020-04-01,3,MS
7336,2020-05-01,1,MS
7337,2020-06-01,4,MS
7338,2020-07-01,0,MS
7339,2020-08-01,2,MS
7340,2020-09-01,2,MS
7341,2020-10-01,2,MS
7342,2020-11-01,0,MS
7343,2020-12-01,0,MS
7344,2004-01-01,0,MD
7345,2004-02-01,0,MD
7346,2004-03-01,0,MD
7347,2004-04-01,0,MD
7348,2004-05-01,0,MD
7349,2004-06-01,0,MD
7350,2004-07-01,0,MD
7351,2004-08-01,0,MD
7352,2004-09-01,0,MD
7353,2004-10-01,100,MD
7354,2004-11-01,0,MD
7355,2004-12-01,0,MD
7356,2005-01-01,0,MD
7357,2005-02-01,27,MD
7358,2005-03-01,0,MD
7359,2005-04-01,25,MD
7360,2005-05-01,0,MD
7361,2005-06-01,0,MD
7362,2005-07-01,0,MD
7363,2005-08-01,0,MD
7364,2005-09-01,0,MD
7365,2005-10-01,0,MD
7366,2005-11-01,0,MD
7367,2005-12-01,0,MD
7368,2006-01-01,0,MD
7369,2006-02-01,34,MD
7370,2006-03-01,17,MD
7371,2006-04-01,0,MD
7372,2006-05-01,14,MD
7373,2006-06-01,0,MD
7374,2006-07-01,0,MD
7375,2006-08-01,0,MD
7376,2006-09-01,0,MD
7377,2006-10-01,40,MD
7378,2006-11-01,0,MD
7379,2006-12-01,26,MD
7380,2007-01-01,0,MD
7381,2007-02-01,35,MD
7382,2007-03-01,0,MD
7383,2007-04-01,0,MD
7384,2007-05-01,10,MD
7385,2007-06-01,0,MD
7386,2007-07-01,11,MD
7387,2007-08-01,8,MD
7388,2007-09-01,0,MD
7389,2007-10-01,0,MD
7390,2007-11-01,0,MD
7391,2007-12-01,17,MD
7392,2008-01-01,21,MD
7393,2008-02-01,0,MD
7394,2008-03-01,0,MD
7395,2008-04-01,0,MD
7396,2008-05-01,0,MD
7397,2008-06-01,0,MD
7398,2008-07-01,0,MD
7399,2008-08-01,34,MD
7400,2008-09-01,0,MD
7401,2008-10-01,0,MD
7402,2008-11-01,11,MD
7403,2008-12-01,0,MD
7404,2009-01-01,0,MD
7405,2009-02-01,0,MD
7406,2009-03-01,12,MD
7407,2009-04-01,0,MD
7408,2009-05-01,0,MD
7409,2009-06-01,0,MD
7410,2009-07-01,0,MD
7411,2009-08-01,8,MD
7412,2009-09-01,8,MD
7413,2009-10-01,0,MD
7414,2009-11-01,0,MD
7415,2009-12-01,0,MD
7416,2010-01-01,0,MD
7417,2010-02-01,15,MD
7418,2010-03-01,0,MD
7419,2010-04-01,0,MD
7420,2010-05-01,0,MD
7421,2010-06-01,0,MD
7422,2010-07-01,16,MD
7423,2010-08-01,0,MD
7424,2010-09-01,0,MD
7425,2010-10-01,0,MD
7426,2010-11-01,0,MD
7427,2010-12-01,7,MD
7428,2011-01-01,0,MD
7429,2011-02-01,0,MD
7430,2011-03-01,0,MD
7431,2011-04-01,9,MD
7432,2011-05-01,7,MD
7433,2011-06-01,6,MD
7434,2011-07-01,4,MD
7435,2011-08-01,7,MD
7436,2011-09-01,9,MD
7437,2011-10-01,0,MD
7438,2011-11-01,10,MD
7439,2011-12-01,5,MD
7440,2012-01-01,11,MD
7441,2012-02-01,4,MD
7442,2012-03-01,5,MD
7443,2012-04-01,9,MD
7444,2012-05-01,10,MD
7445,2012-06-01,5,MD
7446,2012-07-01,4,MD
7447,2012-08-01,10,MD
7448,2012-09-01,12,MD
7449,2012-10-01,9,MD
7450,2012-11-01,6,MD
7451,2012-12-01,8,MD
7452,2013-01-01,14,MD
7453,2013-02-01,10,MD
7454,2013-03-01,15,MD
7455,2013-04-01,14,MD
7456,2013-05-01,16,MD
7457,2013-06-01,12,MD
7458,2013-07-01,7,MD
7459,2013-08-01,6,MD
7460,2013-09-01,0,MD
7461,2013-10-01,3,MD
7462,2013-11-01,7,MD
7463,2013-12-01,8,MD
7464,2014-01-01,11,MD
7465,2014-02-01,12,MD
7466,2014-03-01,17,MD
7467,2014-04-01,2,MD
7468,2014-05-01,5,MD
7469,2014-06-01,6,MD
7470,2014-07-01,4,MD
7471,2014-08-01,9,MD
7472,2014-09-01,7,MD
7473,2014-10-01,5,MD
7474,2014-11-01,13,MD
7475,2014-12-01,8,MD
7476,2015-01-01,0,MD
7477,2015-02-01,7,MD
7478,2015-03-01,0,MD
7479,2015-04-01,7,MD
7480,2015-05-01,8,MD
7481,2015-06-01,3,MD
7482,2015-07-01,5,MD
7483,2015-08-01,10,MD
7484,2015-09-01,4,MD
7485,2015-10-01,5,MD
7486,2015-11-01,12,MD
7487,2015-12-01,7,MD
7488,2016-01-01,23,MD
7489,2016-02-01,7,MD
7490,2016-03-01,7,MD
7491,2016-04-01,6,MD
7492,2016-05-01,10,MD
7493,2016-06-01,12,MD
7494,2016-07-01,16,MD
7495,2016-08-01,13,MD
7496,2016-09-01,12,MD
7497,2016-10-01,4,MD
7498,2016-11-01,9,MD
7499,2016-12-01,6,MD
7500,2017-01-01,15,MD
7501,2017-02-01,24,MD
7502,2017-03-01,15,MD
7503,2017-04-01,10,MD
7504,2017-05-01,8,MD
7505,2017-06-01,10,MD
7506,2017-07-01,11,MD
7507,2017-08-01,9,MD
7508,2017-09-01,7,MD
7509,2017-10-01,11,MD
7510,2017-11-01,11,MD
7511,2017-12-01,8,MD
7512,2018-01-01,15,MD
7513,2018-02-01,14,MD
7514,2018-03-01,5,MD
7515,2018-04-01,5,MD
7516,2018-05-01,9,MD
7517,2018-06-01,9,MD
7518,2018-07-01,9,MD
7519,2018-08-01,10,MD
7520,2018-09-01,4,MD
7521,2018-10-01,4,MD
7522,2018-11-01,8,MD
7523,2018-12-01,9,MD
7524,2019-01-01,10,MD
7525,2019-02-01,13,MD
7526,2019-03-01,5,MD
7527,2019-04-01,11,MD
7528,2019-05-01,10,MD
7529,2019-06-01,12,MD
7530,2019-07-01,11,MD
7531,2019-08-01,12,MD
7532,2019-09-01,6,MD
7533,2019-10-01,6,MD
7534,2019-11-01,8,MD
7535,2019-12-01,8,MD
7536,2020-01-01,8,MD
7537,2020-02-01,7,MD
7538,2020-03-01,9,MD
7539,2020-04-01,5,MD
7540,2020-05-01,6,MD
7541,2020-06-01,4,MD
7542,2020-07-01,6,MD
7543,2020-08-01,4,MD
7544,2020-09-01,5,MD
7545,2020-10-01,6,MD
7546,2020-11-01,5,MD
7547,2020-12-01,6,MD
7548,2004-01-01,0,CO
7549,2004-02-01,37,CO
7550,2004-03-01,0,CO
7551,2004-04-01,0,CO
7552,2004-05-01,0,CO
7553,2004-06-01,0,CO
7554,2004-07-01,0,CO
7555,2004-08-01,0,CO
7556,2004-09-01,0,CO
7557,2004-10-01,0,CO
7558,2004-11-01,0,CO
7559,2004-12-01,0,CO
7560,2005-01-01,0,CO
7561,2005-02-01,0,CO
7562,2005-03-01,23,CO
7563,2005-04-01,0,CO
7564,2005-05-01,100,CO
7565,2005-06-01,0,CO
7566,2005-07-01,0,CO
7567,2005-08-01,0,CO
7568,2005-09-01,0,CO
7569,2005-10-01,25,CO
7570,2005-11-01,0,CO
7571,2005-12-01,25,CO
7572,2006-01-01,21,CO
7573,2006-02-01,0,CO
7574,2006-03-01,0,CO
7575,2006-04-01,0,CO
7576,2006-05-01,17,CO
7577,2006-06-01,0,CO
7578,2006-07-01,0,CO
7579,2006-08-01,0,CO
7580,2006-09-01,0,CO
7581,2006-10-01,0,CO
7582,2006-11-01,14,CO
7583,2006-12-01,0,CO
7584,2007-01-01,0,CO
7585,2007-02-01,0,CO
7586,2007-03-01,22,CO
7587,2007-04-01,0,CO
7588,2007-05-01,0,CO
7589,2007-06-01,0,CO
7590,2007-07-01,0,CO
7591,2007-08-01,0,CO
7592,2007-09-01,30,CO
7593,2007-10-01,0,CO
7594,2007-11-01,17,CO
7595,2007-12-01,0,CO
7596,2008-01-01,0,CO
7597,2008-02-01,6,CO
7598,2008-03-01,25,CO
7599,2008-04-01,0,CO
7600,2008-05-01,0,CO
7601,2008-06-01,7,CO
7602,2008-07-01,0,CO
7603,2008-08-01,7,CO
7604,2008-09-01,0,CO
7605,2008-10-01,0,CO
7606,2008-11-01,15,CO
7607,2008-12-01,0,CO
7608,2009-01-01,0,CO
7609,2009-02-01,14,CO
7610,2009-03-01,6,CO
7611,2009-04-01,0,CO
7612,2009-05-01,0,CO
7613,2009-06-01,0,CO
7614,2009-07-01,0,CO
7615,2009-08-01,0,CO
7616,2009-09-01,12,CO
7617,2009-10-01,0,CO
7618,2009-11-01,0,CO
7619,2009-12-01,11,CO
7620,2010-01-01,0,CO
7621,2010-02-01,0,CO
7622,2010-03-01,0,CO
7623,2010-04-01,14,CO
7624,2010-05-01,8,CO
7625,2010-06-01,0,CO
7626,2010-07-01,17,CO
7627,2010-08-01,6,CO
7628,2010-09-01,11,CO
7629,2010-10-01,6,CO
7630,2010-11-01,6,CO
7631,2010-12-01,0,CO
7632,2011-01-01,6,CO
7633,2011-02-01,22,CO
7634,2011-03-01,8,CO
7635,2011-04-01,7,CO
7636,2011-05-01,5,CO
7637,2011-06-01,20,CO
7638,2011-07-01,21,CO
7639,2011-08-01,12,CO
7640,2011-09-01,5,CO
7641,2011-10-01,5,CO
7642,2011-11-01,8,CO
7643,2011-12-01,2,CO
7644,2012-01-01,5,CO
7645,2012-02-01,7,CO
7646,2012-03-01,9,CO
7647,2012-04-01,5,CO
7648,2012-05-01,11,CO
7649,2012-06-01,7,CO
7650,2012-07-01,8,CO
7651,2012-08-01,8,CO
7652,2012-09-01,6,CO
7653,2012-10-01,6,CO
7654,2012-11-01,6,CO
7655,2012-12-01,8,CO
7656,2013-01-01,15,CO
7657,2013-02-01,18,CO
7658,2013-03-01,9,CO
7659,2013-04-01,6,CO
7660,2013-05-01,16,CO
7661,2013-06-01,10,CO
7662,2013-07-01,12,CO
7663,2013-08-01,10,CO
7664,2013-09-01,15,CO
7665,2013-10-01,20,CO
7666,2013-11-01,12,CO
7667,2013-12-01,12,CO
7668,2014-01-01,10,CO
7669,2014-02-01,16,CO
7670,2014-03-01,15,CO
7671,2014-04-01,16,CO
7672,2014-05-01,14,CO
7673,2014-06-01,9,CO
7674,2014-07-01,11,CO
7675,2014-08-01,13,CO
7676,2014-09-01,2,CO
7677,2014-10-01,10,CO
7678,2014-11-01,17,CO
7679,2014-12-01,9,CO
7680,2015-01-01,11,CO
7681,2015-02-01,21,CO
7682,2015-03-01,6,CO
7683,2015-04-01,9,CO
7684,2015-05-01,10,CO
7685,2015-06-01,7,CO
7686,2015-07-01,7,CO
7687,2015-08-01,9,CO
7688,2015-09-01,11,CO
7689,2015-10-01,6,CO
7690,2015-11-01,8,CO
7691,2015-12-01,4,CO
7692,2016-01-01,14,CO
7693,2016-02-01,8,CO
7694,2016-03-01,12,CO
7695,2016-04-01,7,CO
7696,2016-05-01,8,CO
7697,2016-06-01,9,CO
7698,2016-07-01,8,CO
7699,2016-08-01,11,CO
7700,2016-09-01,10,CO
7701,2016-10-01,9,CO
7702,2016-11-01,10,CO
7703,2016-12-01,7,CO
7704,2017-01-01,10,CO
7705,2017-02-01,25,CO
7706,2017-03-01,17,CO
7707,2017-04-01,6,CO
7708,2017-05-01,7,CO
7709,2017-06-01,10,CO
7710,2017-07-01,11,CO
7711,2017-08-01,8,CO
7712,2017-09-01,2,CO
7713,2017-10-01,8,CO
7714,2017-11-01,7,CO
7715,2017-12-01,5,CO
7716,2018-01-01,11,CO
7717,2018-02-01,5,CO
7718,2018-03-01,12,CO
7719,2018-04-01,6,CO
7720,2018-05-01,11,CO
7721,2018-06-01,8,CO
7722,2018-07-01,5,CO
7723,2018-08-01,8,CO
7724,2018-09-01,4,CO
7725,2018-10-01,5,CO
7726,2018-11-01,6,CO
7727,2018-12-01,4,CO
7728,2019-01-01,6,CO
7729,2019-02-01,5,CO
7730,2019-03-01,7,CO
7731,2019-04-01,5,CO
7732,2019-05-01,6,CO
7733,2019-06-01,8,CO
7734,2019-07-01,7,CO
7735,2019-08-01,7,CO
7736,2019-09-01,5,CO
7737,2019-10-01,2,CO
7738,2019-11-01,9,CO
7739,2019-12-01,8,CO
7740,2020-01-01,8,CO
7741,2020-02-01,9,CO
7742,2020-03-01,6,CO
7743,2020-04-01,1,CO
7744,2020-05-01,6,CO
7745,2020-06-01,5,CO
7746,2020-07-01,7,CO
7747,2020-08-01,3,CO
7748,2020-09-01,5,CO
7749,2020-10-01,7,CO
7750,2020-11-01,6,CO
7751,2020-12-01,3,CO
7752,2004-01-01,0,UT
7753,2004-02-01,0,UT
7754,2004-03-01,0,UT
7755,2004-04-01,71,UT
7756,2004-05-01,0,UT
7757,2004-06-01,66,UT
7758,2004-07-01,0,UT
7759,2004-08-01,0,UT
7760,2004-09-01,41,UT
7761,2004-10-01,0,UT
7762,2004-11-01,0,UT
7763,2004-12-01,0,UT
7764,2005-01-01,0,UT
7765,2005-02-01,0,UT
7766,2005-03-01,49,UT
7767,2005-04-01,0,UT
7768,2005-05-01,0,UT
7769,2005-06-01,49,UT
7770,2005-07-01,0,UT
7771,2005-08-01,0,UT
7772,2005-09-01,0,UT
7773,2005-10-01,0,UT
7774,2005-11-01,0,UT
7775,2005-12-01,0,UT
7776,2006-01-01,0,UT
7777,2006-02-01,24,UT
7778,2006-03-01,0,UT
7779,2006-04-01,0,UT
7780,2006-05-01,0,UT
7781,2006-06-01,100,UT
7782,2006-07-01,29,UT
7783,2006-08-01,0,UT
7784,2006-09-01,0,UT
7785,2006-10-01,0,UT
7786,2006-11-01,0,UT
7787,2006-12-01,0,UT
7788,2007-01-01,0,UT
7789,2007-02-01,40,UT
7790,2007-03-01,0,UT
7791,2007-04-01,0,UT
7792,2007-05-01,0,UT
7793,2007-06-01,0,UT
7794,2007-07-01,0,UT
7795,2007-08-01,0,UT
7796,2007-09-01,0,UT
7797,2007-10-01,12,UT
7798,2007-11-01,0,UT
7799,2007-12-01,0,UT
7800,2008-01-01,0,UT
7801,2008-02-01,0,UT
7802,2008-03-01,0,UT
7803,2008-04-01,0,UT
7804,2008-05-01,0,UT
7805,2008-06-01,12,UT
7806,2008-07-01,32,UT
7807,2008-08-01,0,UT
7808,2008-09-01,0,UT
7809,2008-10-01,0,UT
7810,2008-11-01,0,UT
7811,2008-12-01,45,UT
7812,2009-01-01,0,UT
7813,2009-02-01,11,UT
7814,2009-03-01,9,UT
7815,2009-04-01,0,UT
7816,2009-05-01,0,UT
7817,2009-06-01,16,UT
7818,2009-07-01,15,UT
7819,2009-08-01,0,UT
7820,2009-09-01,0,UT
7821,2009-10-01,9,UT
7822,2009-11-01,0,UT
7823,2009-12-01,0,UT
7824,2010-01-01,28,UT
7825,2010-02-01,19,UT
7826,2010-03-01,0,UT
7827,2010-04-01,0,UT
7828,2010-05-01,0,UT
7829,2010-06-01,0,UT
7830,2010-07-01,13,UT
7831,2010-08-01,0,UT
7832,2010-09-01,16,UT
7833,2010-10-01,0,UT
7834,2010-11-01,0,UT
7835,2010-12-01,0,UT
7836,2011-01-01,10,UT
7837,2011-02-01,15,UT
7838,2011-03-01,10,UT
7839,2011-04-01,7,UT
7840,2011-05-01,9,UT
7841,2011-06-01,0,UT
7842,2011-07-01,12,UT
7843,2011-08-01,14,UT
7844,2011-09-01,14,UT
7845,2011-10-01,0,UT
7846,2011-11-01,8,UT
7847,2011-12-01,4,UT
7848,2012-01-01,0,UT
7849,2012-02-01,22,UT
7850,2012-03-01,4,UT
7851,2012-04-01,10,UT
7852,2012-05-01,7,UT
7853,2012-06-01,16,UT
7854,2012-07-01,4,UT
7855,2012-08-01,17,UT
7856,2012-09-01,4,UT
7857,2012-10-01,8,UT
7858,2012-11-01,11,UT
7859,2012-12-01,5,UT
7860,2013-01-01,0,UT
7861,2013-02-01,5,UT
7862,2013-03-01,14,UT
7863,2013-04-01,5,UT
7864,2013-05-01,3,UT
7865,2013-06-01,0,UT
7866,2013-07-01,0,UT
7867,2013-08-01,13,UT
7868,2013-09-01,7,UT
7869,2013-10-01,15,UT
7870,2013-11-01,8,UT
7871,2013-12-01,0,UT
7872,2014-01-01,5,UT
7873,2014-02-01,10,UT
7874,2014-03-01,0,UT
7875,2014-04-01,0,UT
7876,2014-05-01,6,UT
7877,2014-06-01,8,UT
7878,2014-07-01,10,UT
7879,2014-08-01,9,UT
7880,2014-09-01,5,UT
7881,2014-10-01,9,UT
7882,2014-11-01,19,UT
7883,2014-12-01,9,UT
7884,2015-01-01,5,UT
7885,2015-02-01,8,UT
7886,2015-03-01,0,UT
7887,2015-04-01,7,UT
7888,2015-05-01,0,UT
7889,2015-06-01,5,UT
7890,2015-07-01,0,UT
7891,2015-08-01,0,UT
7892,2015-09-01,4,UT
7893,2015-10-01,6,UT
7894,2015-11-01,0,UT
7895,2015-12-01,0,UT
7896,2016-01-01,0,UT
7897,2016-02-01,10,UT
7898,2016-03-01,5,UT
7899,2016-04-01,14,UT
7900,2016-05-01,5,UT
7901,2016-06-01,7,UT
7902,2016-07-01,7,UT
7903,2016-08-01,6,UT
7904,2016-09-01,4,UT
7905,2016-10-01,7,UT
7906,2016-11-01,8,UT
7907,2016-12-01,8,UT
7908,2017-01-01,7,UT
7909,2017-02-01,16,UT
7910,2017-03-01,4,UT
7911,2017-04-01,6,UT
7912,2017-05-01,6,UT
7913,2017-06-01,7,UT
7914,2017-07-01,6,UT
7915,2017-08-01,6,UT
7916,2017-09-01,0,UT
7917,2017-10-01,5,UT
7918,2017-11-01,3,UT
7919,2017-12-01,0,UT
7920,2018-01-01,7,UT
7921,2018-02-01,0,UT
7922,2018-03-01,5,UT
7923,2018-04-01,11,UT
7924,2018-05-01,6,UT
7925,2018-06-01,4,UT
7926,2018-07-01,0,UT
7927,2018-08-01,4,UT
7928,2018-09-01,3,UT
7929,2018-10-01,7,UT
7930,2018-11-01,5,UT
7931,2018-12-01,6,UT
7932,2019-01-01,3,UT
7933,2019-02-01,5,UT
7934,2019-03-01,3,UT
7935,2019-04-01,5,UT
7936,2019-05-01,5,UT
7937,2019-06-01,4,UT
7938,2019-07-01,8,UT
7939,2019-08-01,5,UT
7940,2019-09-01,5,UT
7941,2019-10-01,5,UT
7942,2019-11-01,2,UT
7943,2019-12-01,3,UT
7944,2020-01-01,5,UT
7945,2020-02-01,3,UT
7946,2020-03-01,3,UT
7947,2020-04-01,5,UT
7948,2020-05-01,2,UT
7949,2020-06-01,6,UT
7950,2020-07-01,2,UT
7951,2020-08-01,4,UT
7952,2020-09-01,0,UT
7953,2020-10-01,5,UT
7954,2020-11-01,4,UT
7955,2020-12-01,5,UT
7956,2004-01-01,0,LA
7957,2004-02-01,0,LA
7958,2004-03-01,0,LA
7959,2004-04-01,0,LA
7960,2004-05-01,0,LA
7961,2004-06-01,0,LA
