,date,immigration enforcement,State,DMA,Full
1333,2013-02-01,0,PA,Philadelphia ,Philadelphia PA
1334,2013-03-01,0,PA,Philadelphia ,Philadelphia PA
1335,2013-04-01,8,PA,Philadelphia ,Philadelphia PA
1336,2013-05-01,0,PA,Philadelphia ,Philadelphia PA
1337,2013-06-01,0,PA,Philadelphia ,Philadelphia PA
1338,2013-07-01,0,PA,Philadelphia ,Philadelphia PA
1339,2013-08-01,3,PA,Philadelphia ,Philadelphia PA
1340,2013-09-01,7,PA,Philadelphia ,Philadelphia PA
1341,2013-10-01,13,PA,Philadelphia ,Philadelphia PA
1342,2013-11-01,0,PA,Philadelphia ,Philadelphia PA
1343,2013-12-01,0,PA,Philadelphia ,Philadelphia PA
1344,2014-01-01,13,PA,Philadelphia ,Philadelphia PA
1345,2014-02-01,0,PA,Philadelphia ,Philadelphia PA
1346,2014-03-01,4,PA,Philadelphia ,Philadelphia PA
1347,2014-04-01,0,PA,Philadelphia ,Philadelphia PA
1348,2014-05-01,13,PA,Philadelphia ,Philadelphia PA
1349,2014-06-01,0,PA,Philadelphia ,Philadelphia PA
1350,2014-07-01,0,PA,Philadelphia ,Philadelphia PA
1351,2014-08-01,5,PA,Philadelphia ,Philadelphia PA
1352,2014-09-01,0,PA,Philadelphia ,Philadelphia PA
1353,2014-10-01,0,PA,Philadelphia ,Philadelphia PA
1354,2014-11-01,0,PA,Philadelphia ,Philadelphia PA
1355,2014-12-01,7,PA,Philadelphia ,Philadelphia PA
1356,2015-01-01,9,PA,Philadelphia ,Philadelphia PA
1357,2015-02-01,0,PA,Philadelphia ,Philadelphia PA
1358,2015-03-01,10,PA,Philadelphia ,Philadelphia PA
1359,2015-04-01,0,PA,Philadelphia ,Philadelphia PA
1360,2015-05-01,0,PA,Philadelphia ,Philadelphia PA
1361,2015-06-01,0,PA,Philadelphia ,Philadelphia PA
1362,2015-07-01,6,PA,Philadelphia ,Philadelphia PA
1363,2015-08-01,0,PA,Philadelphia ,Philadelphia PA
1364,2015-09-01,0,PA,Philadelphia ,Philadelphia PA
1365,2015-10-01,9,PA,Philadelphia ,Philadelphia PA
1366,2015-11-01,13,PA,Philadelphia ,Philadelphia PA
1367,2015-12-01,7,PA,Philadelphia ,Philadelphia PA
1368,2016-01-01,6,PA,Philadelphia ,Philadelphia PA
1369,2016-02-01,5,PA,Philadelphia ,Philadelphia PA
1370,2016-03-01,4,PA,Philadelphia ,Philadelphia PA
1371,2016-04-01,6,PA,Philadelphia ,Philadelphia PA
1372,2016-05-01,0,PA,Philadelphia ,Philadelphia PA
1373,2016-06-01,7,PA,Philadelphia ,Philadelphia PA
1374,2016-07-01,0,PA,Philadelphia ,Philadelphia PA
1375,2016-08-01,5,PA,Philadelphia ,Philadelphia PA
1376,2016-09-01,5,PA,Philadelphia ,Philadelphia PA
1377,2016-10-01,3,PA,Philadelphia ,Philadelphia PA
1378,2016-11-01,0,PA,Philadelphia ,Philadelphia PA
1379,2016-12-01,0,PA,Philadelphia ,Philadelphia PA
1380,2017-01-01,4,PA,Philadelphia ,Philadelphia PA
1381,2017-02-01,10,PA,Philadelphia ,Philadelphia PA
1382,2017-03-01,7,PA,Philadelphia ,Philadelphia PA
1383,2017-04-01,3,PA,Philadelphia ,Philadelphia PA
1384,2017-05-01,8,PA,Philadelphia ,Philadelphia PA
1385,2017-06-01,9,PA,Philadelphia ,Philadelphia PA
1386,2017-07-01,5,PA,Philadelphia ,Philadelphia PA
1387,2017-08-01,0,PA,Philadelphia ,Philadelphia PA
1388,2017-09-01,0,PA,Philadelphia ,Philadelphia PA
1389,2017-10-01,6,PA,Philadelphia ,Philadelphia PA
1390,2017-11-01,7,PA,Philadelphia ,Philadelphia PA
1391,2017-12-01,6,PA,Philadelphia ,Philadelphia PA
1392,2018-01-01,9,PA,Philadelphia ,Philadelphia PA
1393,2018-02-01,15,PA,Philadelphia ,Philadelphia PA
1394,2018-03-01,24,PA,Philadelphia ,Philadelphia PA
1395,2018-04-01,7,PA,Philadelphia ,Philadelphia PA
1396,2018-05-01,0,PA,Philadelphia ,Philadelphia PA
1397,2018-06-01,3,PA,Philadelphia ,Philadelphia PA
1398,2018-07-01,20,PA,Philadelphia ,Philadelphia PA
1399,2018-08-01,9,PA,Philadelphia ,Philadelphia PA
1400,2018-09-01,5,PA,Philadelphia ,Philadelphia PA
1401,2018-10-01,14,PA,Philadelphia ,Philadelphia PA
1402,2018-11-01,0,PA,Philadelphia ,Philadelphia PA
1403,2018-12-01,0,PA,Philadelphia ,Philadelphia PA
1404,2019-01-01,0,PA,Philadelphia ,Philadelphia PA
1405,2019-02-01,6,PA,Philadelphia ,Philadelphia PA
1406,2019-03-01,0,PA,Philadelphia ,Philadelphia PA
1407,2019-04-01,10,PA,Philadelphia ,Philadelphia PA
1408,2019-05-01,5,PA,Philadelphia ,Philadelphia PA
1409,2019-06-01,0,PA,Philadelphia ,Philadelphia PA
1410,2019-07-01,11,PA,Philadelphia ,Philadelphia PA
1411,2019-08-01,0,PA,Philadelphia ,Philadelphia PA
1412,2019-09-01,0,PA,Philadelphia ,Philadelphia PA
1413,2019-10-01,11,PA,Philadelphia ,Philadelphia PA
1414,2019-11-01,0,PA,Philadelphia ,Philadelphia PA
1415,2019-12-01,8,PA,Philadelphia ,Philadelphia PA
1416,2020-01-01,4,PA,Philadelphia ,Philadelphia PA
1417,2020-02-01,0,PA,Philadelphia ,Philadelphia PA
1418,2020-03-01,0,PA,Philadelphia ,Philadelphia PA
1419,2020-04-01,5,PA,Philadelphia ,Philadelphia PA
1420,2020-05-01,7,PA,Philadelphia ,Philadelphia PA
1421,2020-06-01,0,PA,Philadelphia ,Philadelphia PA
1422,2020-07-01,4,PA,Philadelphia ,Philadelphia PA
1423,2020-08-01,0,PA,Philadelphia ,Philadelphia PA
1424,2020-09-01,4,PA,Philadelphia ,Philadelphia PA
1425,2020-10-01,4,PA,Philadelphia ,Philadelphia PA
1426,2020-11-01,4,PA,Philadelphia ,Philadelphia PA
1427,2020-12-01,3,PA,Philadelphia ,Philadelphia PA
1428,2004-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1429,2004-02-01,100,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1430,2004-03-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1431,2004-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1432,2004-05-01,65,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1433,2004-06-01,45,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1434,2004-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1435,2004-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1436,2004-09-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1437,2004-10-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1438,2004-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1439,2004-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1440,2005-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1441,2005-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1442,2005-03-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1443,2005-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1444,2005-05-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1445,2005-06-01,31,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1446,2005-07-01,55,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1447,2005-08-01,46,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1448,2005-09-01,43,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1449,2005-10-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1450,2005-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1451,2005-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1452,2006-01-01,41,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1453,2006-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1454,2006-03-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1455,2006-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1456,2006-05-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1457,2006-06-01,26,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1458,2006-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1459,2006-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1460,2006-09-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1461,2006-10-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1462,2006-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1463,2006-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1464,2007-01-01,33,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1465,2007-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1466,2007-03-01,60,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1467,2007-04-01,17,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1468,2007-05-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1469,2007-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1470,2007-07-01,13,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1471,2007-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1472,2007-09-01,16,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1473,2007-10-01,14,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1474,2007-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1475,2007-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1476,2008-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1477,2008-02-01,14,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1478,2008-03-01,19,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1479,2008-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1480,2008-05-01,30,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1481,2008-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1482,2008-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1483,2008-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1484,2008-09-01,18,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1485,2008-10-01,16,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1486,2008-11-01,18,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1487,2008-12-01,18,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1488,2009-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1489,2009-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1490,2009-03-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1491,2009-04-01,34,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1492,2009-05-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1493,2009-06-01,15,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1494,2009-07-01,27,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1495,2009-08-01,18,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1496,2009-09-01,23,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1497,2009-10-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1498,2009-11-01,9,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1499,2009-12-01,22,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1500,2010-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1501,2010-02-01,10,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1502,2010-03-01,16,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1503,2010-04-01,9,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1504,2010-05-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1505,2010-06-01,14,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1506,2010-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1507,2010-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1508,2010-09-01,12,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1509,2010-10-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1510,2010-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1511,2010-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1512,2011-01-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1513,2011-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1514,2011-03-01,12,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1515,2011-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1516,2011-05-01,15,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1517,2011-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1518,2011-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1519,2011-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1520,2011-09-01,11,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1521,2011-10-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1522,2011-11-01,5,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1523,2011-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1524,2012-01-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1525,2012-02-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1526,2012-03-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1527,2012-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1528,2012-05-01,19,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1529,2012-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1530,2012-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1531,2012-08-01,11,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1532,2012-09-01,9,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1533,2012-10-01,3,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1534,2012-11-01,9,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1535,2012-12-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1536,2013-01-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1537,2013-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1538,2013-03-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1539,2013-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1540,2013-05-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1541,2013-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1542,2013-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1543,2013-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1544,2013-09-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1545,2013-10-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1546,2013-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1547,2013-12-01,4,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1548,2014-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1549,2014-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1550,2014-03-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1551,2014-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1552,2014-05-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1553,2014-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1554,2014-07-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1555,2014-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1556,2014-09-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1557,2014-10-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1558,2014-11-01,13,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1559,2014-12-01,5,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1560,2015-01-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1561,2015-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1562,2015-03-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1563,2015-04-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1564,2015-05-01,26,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1565,2015-06-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1566,2015-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1567,2015-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1568,2015-09-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1569,2015-10-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1570,2015-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1571,2015-12-01,18,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1572,2016-01-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1573,2016-02-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1574,2016-03-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1575,2016-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1576,2016-05-01,13,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1577,2016-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1578,2016-07-01,4,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1579,2016-08-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1580,2016-09-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1581,2016-10-01,4,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1582,2016-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1583,2016-12-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1584,2017-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1585,2017-02-01,26,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1586,2017-03-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1587,2017-04-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1588,2017-05-01,3,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1589,2017-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1590,2017-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1591,2017-08-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1592,2017-09-01,3,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1593,2017-10-01,13,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1594,2017-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1595,2017-12-01,9,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1596,2018-01-01,5,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1597,2018-02-01,13,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1598,2018-03-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1599,2018-04-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1600,2018-05-01,18,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1601,2018-06-01,13,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1602,2018-07-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1603,2018-08-01,14,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1604,2018-09-01,11,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1605,2018-10-01,5,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1606,2018-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1607,2018-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1608,2019-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1609,2019-02-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1610,2019-03-01,4,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1611,2019-04-01,5,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1612,2019-05-01,4,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1613,2019-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1614,2019-07-01,5,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1615,2019-08-01,5,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1616,2019-09-01,5,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1617,2019-10-01,15,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1618,2019-11-01,8,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1619,2019-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1620,2020-01-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1621,2020-02-01,4,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1622,2020-03-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1623,2020-04-01,4,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1624,2020-05-01,3,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1625,2020-06-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1626,2020-07-01,3,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1627,2020-08-01,7,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1628,2020-09-01,6,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1629,2020-10-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1630,2020-11-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1631,2020-12-01,0,NH,Boston MA-Manchester ,Boston MA-Manchester NH
1632,2004-01-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1633,2004-02-01,34,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1634,2004-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1635,2004-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1636,2004-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1637,2004-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1638,2004-07-01,100,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1639,2004-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1640,2004-09-01,74,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1641,2004-10-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1642,2004-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1643,2004-12-01,33,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1644,2005-01-01,20,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1645,2005-02-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1646,2005-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1647,2005-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1648,2005-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1649,2005-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1650,2005-07-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1651,2005-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1652,2005-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1653,2005-10-01,23,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1654,2005-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1655,2005-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1656,2006-01-01,33,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1657,2006-02-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1658,2006-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1659,2006-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1660,2006-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1661,2006-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1662,2006-07-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1663,2006-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1664,2006-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1665,2006-10-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1666,2006-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1667,2006-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1668,2007-01-01,21,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1669,2007-02-01,21,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1670,2007-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1671,2007-04-01,13,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1672,2007-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1673,2007-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1674,2007-07-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1675,2007-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1676,2007-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1677,2007-10-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1678,2007-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1679,2007-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1680,2008-01-01,10,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1681,2008-02-01,17,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1682,2008-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1683,2008-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1684,2008-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1685,2008-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1686,2008-07-01,9,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1687,2008-08-01,21,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1688,2008-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1689,2008-10-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1690,2008-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1691,2008-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1692,2009-01-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1693,2009-02-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1694,2009-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1695,2009-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1696,2009-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1697,2009-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1698,2009-07-01,7,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1699,2009-08-01,12,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1700,2009-09-01,8,WA,Seattle-Tacoma ,Seattle-Tacoma WA
