date,house,State,DMA,Full
2020-03-01,76,TX,San Antonio ,San Antonio TX
2020-04-01,85,TX,San Antonio ,San Antonio TX
2020-05-01,96,TX,San Antonio ,San Antonio TX
2020-06-01,98,TX,San Antonio ,San Antonio TX
2020-07-01,100,TX,San Antonio ,San Antonio TX
2020-08-01,92,TX,San Antonio ,San Antonio TX
2020-09-01,87,TX,San Antonio ,San Antonio TX
2020-10-01,92,TX,San Antonio ,San Antonio TX
2020-11-01,89,TX,San Antonio ,San Antonio TX
2020-12-01,83,TX,San Antonio ,San Antonio TX
