date,house,State,DMA,Full
2018-11-01,89,GA,Columbus ,Columbus GA
2018-12-01,78,GA,Columbus ,Columbus GA
2019-01-01,81,GA,Columbus ,Columbus GA
2019-02-01,75,GA,Columbus ,Columbus GA
2019-03-01,78,GA,Columbus ,Columbus GA
2019-04-01,77,GA,Columbus ,Columbus GA
2019-05-01,80,GA,Columbus ,Columbus GA
2019-06-01,86,GA,Columbus ,Columbus GA
2019-07-01,79,GA,Columbus ,Columbus GA
2019-08-01,78,GA,Columbus ,Columbus GA
2019-09-01,83,GA,Columbus ,Columbus GA
2019-10-01,78,GA,Columbus ,Columbus GA
2019-11-01,75,GA,Columbus ,Columbus GA
2019-12-01,80,GA,Columbus ,Columbus GA
2020-01-01,75,GA,Columbus ,Columbus GA
2020-02-01,77,GA,Columbus ,Columbus GA
2020-03-01,77,GA,Columbus ,Columbus GA
2020-04-01,86,GA,Columbus ,Columbus GA
2020-05-01,92,GA,Columbus ,Columbus GA
2020-06-01,100,GA,Columbus ,Columbus GA
2020-07-01,94,GA,Columbus ,Columbus GA
2020-08-01,85,GA,Columbus ,Columbus GA
2020-09-01,83,GA,Columbus ,Columbus GA
2020-10-01,92,GA,Columbus ,Columbus GA
2020-11-01,89,GA,Columbus ,Columbus GA
2020-12-01,82,GA,Columbus ,Columbus GA
