date,house,State,DMA,Full
2017-12-01,59,CA,Bakersfield ,Bakersfield CA
2018-01-01,62,CA,Bakersfield ,Bakersfield CA
2018-02-01,59,CA,Bakersfield ,Bakersfield CA
2018-03-01,59,CA,Bakersfield ,Bakersfield CA
2018-04-01,67,CA,Bakersfield ,Bakersfield CA
2018-05-01,67,CA,Bakersfield ,Bakersfield CA
2018-06-01,64,CA,Bakersfield ,Bakersfield CA
2018-07-01,67,CA,Bakersfield ,Bakersfield CA
2018-08-01,58,CA,Bakersfield ,Bakersfield CA
2018-09-01,63,CA,Bakersfield ,Bakersfield CA
2018-10-01,70,CA,Bakersfield ,Bakersfield CA
2018-11-01,73,CA,Bakersfield ,Bakersfield CA
2018-12-01,65,CA,Bakersfield ,Bakersfield CA
2019-01-01,60,CA,Bakersfield ,Bakersfield CA
2019-02-01,62,CA,Bakersfield ,Bakersfield CA
2019-03-01,67,CA,Bakersfield ,Bakersfield CA
2019-04-01,68,CA,Bakersfield ,Bakersfield CA
2019-05-01,62,CA,Bakersfield ,Bakersfield CA
2019-06-01,67,CA,Bakersfield ,Bakersfield CA
2019-07-01,64,CA,Bakersfield ,Bakersfield CA
2019-08-01,59,CA,Bakersfield ,Bakersfield CA
2019-09-01,62,CA,Bakersfield ,Bakersfield CA
2019-10-01,62,CA,Bakersfield ,Bakersfield CA
2019-11-01,63,CA,Bakersfield ,Bakersfield CA
2019-12-01,70,CA,Bakersfield ,Bakersfield CA
2020-01-01,67,CA,Bakersfield ,Bakersfield CA
2020-02-01,66,CA,Bakersfield ,Bakersfield CA
2020-03-01,60,CA,Bakersfield ,Bakersfield CA
2020-04-01,68,CA,Bakersfield ,Bakersfield CA
2020-05-01,78,CA,Bakersfield ,Bakersfield CA
2020-06-01,81,CA,Bakersfield ,Bakersfield CA
2020-07-01,76,CA,Bakersfield ,Bakersfield CA
2020-08-01,72,CA,Bakersfield ,Bakersfield CA
2020-09-01,69,CA,Bakersfield ,Bakersfield CA
2020-10-01,75,CA,Bakersfield ,Bakersfield CA
2020-11-01,69,CA,Bakersfield ,Bakersfield CA
2020-12-01,67,CA,Bakersfield ,Bakersfield CA
