date,house,State,DMA,Full
2018-05-01,75,GA,Augusta ,Augusta GA
2018-06-01,82,GA,Augusta ,Augusta GA
2018-07-01,89,GA,Augusta ,Augusta GA
2018-08-01,80,GA,Augusta ,Augusta GA
2018-09-01,71,GA,Augusta ,Augusta GA
2018-10-01,86,GA,Augusta ,Augusta GA
2018-11-01,89,GA,Augusta ,Augusta GA
2018-12-01,86,GA,Augusta ,Augusta GA
2019-01-01,82,GA,Augusta ,Augusta GA
2019-02-01,84,GA,Augusta ,Augusta GA
2019-03-01,85,GA,Augusta ,Augusta GA
2019-04-01,79,GA,Augusta ,Augusta GA
2019-05-01,86,GA,Augusta ,Augusta GA
2019-06-01,86,GA,Augusta ,Augusta GA
2019-07-01,87,GA,Augusta ,Augusta GA
2019-08-01,82,GA,Augusta ,Augusta GA
2019-09-01,72,GA,Augusta ,Augusta GA
2019-10-01,77,GA,Augusta ,Augusta GA
2019-11-01,74,GA,Augusta ,Augusta GA
2019-12-01,78,GA,Augusta ,Augusta GA
2020-01-01,78,GA,Augusta ,Augusta GA
2020-02-01,76,GA,Augusta ,Augusta GA
2020-03-01,77,GA,Augusta ,Augusta GA
2020-04-01,77,GA,Augusta ,Augusta GA
2020-05-01,94,GA,Augusta ,Augusta GA
2020-06-01,100,GA,Augusta ,Augusta GA
2020-07-01,91,GA,Augusta ,Augusta GA
2020-08-01,91,GA,Augusta ,Augusta GA
2020-09-01,88,GA,Augusta ,Augusta GA
2020-10-01,85,GA,Augusta ,Augusta GA
2020-11-01,91,GA,Augusta ,Augusta GA
2020-12-01,85,GA,Augusta ,Augusta GA
