date,house,State,DMA,Full
2014-01-01,78,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-02-01,74,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-03-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-04-01,70,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-05-01,73,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-06-01,80,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-07-01,75,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-08-01,70,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-09-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-10-01,72,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-11-01,67,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2014-12-01,72,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-01-01,77,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-02-01,72,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-03-01,69,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-04-01,75,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-05-01,76,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-06-01,64,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-07-01,75,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-08-01,75,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-09-01,78,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-10-01,79,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-11-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2015-12-01,78,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
