date,house,State,DMA,Full
2012-03-01,63,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-04-01,56,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-05-01,64,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-06-01,53,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-07-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-08-01,57,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-09-01,47,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-10-01,60,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-11-01,51,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-12-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-01-01,58,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-02-01,57,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-03-01,64,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-04-01,57,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-05-01,56,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-06-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-07-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-08-01,57,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-09-01,51,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-10-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-11-01,44,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2013-12-01,45,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-01-01,54,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-02-01,67,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-03-01,57,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-04-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-05-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-06-01,60,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
