date,house,State,DMA,Full
2013-06-01,72,LA,Lafayette ,Lafayette LA
2013-07-01,68,LA,Lafayette ,Lafayette LA
2013-08-01,67,LA,Lafayette ,Lafayette LA
2013-09-01,56,LA,Lafayette ,Lafayette LA
2013-10-01,61,LA,Lafayette ,Lafayette LA
2013-11-01,56,LA,Lafayette ,Lafayette LA
2013-12-01,56,LA,Lafayette ,Lafayette LA
2014-01-01,61,LA,Lafayette ,Lafayette LA
2014-02-01,66,LA,Lafayette ,Lafayette LA
2014-03-01,64,LA,Lafayette ,Lafayette LA
2014-04-01,67,LA,Lafayette ,Lafayette LA
2014-05-01,66,LA,Lafayette ,Lafayette LA
2014-06-01,61,LA,Lafayette ,Lafayette LA
2014-07-01,70,LA,Lafayette ,Lafayette LA
2014-08-01,66,LA,Lafayette ,Lafayette LA
2014-09-01,52,LA,Lafayette ,Lafayette LA
2014-10-01,72,LA,Lafayette ,Lafayette LA
2014-11-01,60,LA,Lafayette ,Lafayette LA
2014-12-01,66,LA,Lafayette ,Lafayette LA
2015-01-01,61,LA,Lafayette ,Lafayette LA
2015-02-01,68,LA,Lafayette ,Lafayette LA
2015-03-01,67,LA,Lafayette ,Lafayette LA
2015-04-01,70,LA,Lafayette ,Lafayette LA
2015-05-01,71,LA,Lafayette ,Lafayette LA
2015-06-01,75,LA,Lafayette ,Lafayette LA
2015-07-01,75,LA,Lafayette ,Lafayette LA
2015-08-01,68,LA,Lafayette ,Lafayette LA
2015-09-01,65,LA,Lafayette ,Lafayette LA
2015-10-01,65,LA,Lafayette ,Lafayette LA
2015-11-01,68,LA,Lafayette ,Lafayette LA
2015-12-01,61,LA,Lafayette ,Lafayette LA
2016-01-01,71,LA,Lafayette ,Lafayette LA
2016-02-01,73,LA,Lafayette ,Lafayette LA
2016-03-01,74,LA,Lafayette ,Lafayette LA
2016-04-01,72,LA,Lafayette ,Lafayette LA
2016-05-01,68,LA,Lafayette ,Lafayette LA
2016-06-01,73,LA,Lafayette ,Lafayette LA
2016-07-01,74,LA,Lafayette ,Lafayette LA
2016-08-01,70,LA,Lafayette ,Lafayette LA
2016-09-01,65,LA,Lafayette ,Lafayette LA
2016-10-01,71,LA,Lafayette ,Lafayette LA
2016-11-01,66,LA,Lafayette ,Lafayette LA
2016-12-01,69,LA,Lafayette ,Lafayette LA
2017-01-01,74,LA,Lafayette ,Lafayette LA
2017-02-01,69,LA,Lafayette ,Lafayette LA
2017-03-01,64,LA,Lafayette ,Lafayette LA
2017-04-01,70,LA,Lafayette ,Lafayette LA
2017-05-01,72,LA,Lafayette ,Lafayette LA
2017-06-01,70,LA,Lafayette ,Lafayette LA
2017-07-01,75,LA,Lafayette ,Lafayette LA
2017-08-01,66,LA,Lafayette ,Lafayette LA
2017-09-01,66,LA,Lafayette ,Lafayette LA
2017-10-01,72,LA,Lafayette ,Lafayette LA
2017-11-01,62,LA,Lafayette ,Lafayette LA
2017-12-01,68,LA,Lafayette ,Lafayette LA
2018-01-01,74,LA,Lafayette ,Lafayette LA
2018-02-01,69,LA,Lafayette ,Lafayette LA
2018-03-01,66,LA,Lafayette ,Lafayette LA
2018-04-01,68,LA,Lafayette ,Lafayette LA
2018-05-01,70,LA,Lafayette ,Lafayette LA
2018-06-01,78,LA,Lafayette ,Lafayette LA
2018-07-01,78,LA,Lafayette ,Lafayette LA
2018-08-01,66,LA,Lafayette ,Lafayette LA
2018-09-01,64,LA,Lafayette ,Lafayette LA
2018-10-01,75,LA,Lafayette ,Lafayette LA
2018-11-01,80,LA,Lafayette ,Lafayette LA
2018-12-01,71,LA,Lafayette ,Lafayette LA
2019-01-01,71,LA,Lafayette ,Lafayette LA
2019-02-01,68,LA,Lafayette ,Lafayette LA
2019-03-01,70,LA,Lafayette ,Lafayette LA
2019-04-01,69,LA,Lafayette ,Lafayette LA
2019-05-01,78,LA,Lafayette ,Lafayette LA
2019-06-01,73,LA,Lafayette ,Lafayette LA
2019-07-01,81,LA,Lafayette ,Lafayette LA
2019-08-01,70,LA,Lafayette ,Lafayette LA
2019-09-01,66,LA,Lafayette ,Lafayette LA
2019-10-01,75,LA,Lafayette ,Lafayette LA
2019-11-01,63,LA,Lafayette ,Lafayette LA
2019-12-01,70,LA,Lafayette ,Lafayette LA
2020-01-01,77,LA,Lafayette ,Lafayette LA
2020-02-01,70,LA,Lafayette ,Lafayette LA
2020-03-01,70,LA,Lafayette ,Lafayette LA
2020-04-01,79,LA,Lafayette ,Lafayette LA
2020-05-01,91,LA,Lafayette ,Lafayette LA
2020-06-01,96,LA,Lafayette ,Lafayette LA
2020-07-01,86,LA,Lafayette ,Lafayette LA
2020-08-01,87,LA,Lafayette ,Lafayette LA
2020-09-01,77,LA,Lafayette ,Lafayette LA
2020-10-01,86,LA,Lafayette ,Lafayette LA
2020-11-01,79,LA,Lafayette ,Lafayette LA
2020-12-01,79,LA,Lafayette ,Lafayette LA
