date,house for sale,State,DMA,Full
2011-03-01,38,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-04-01,45,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-05-01,51,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-06-01,49,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-07-01,44,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-08-01,40,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-09-01,42,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-10-01,28,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-11-01,27,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-12-01,29,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-01-01,39,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-02-01,31,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-03-01,39,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-04-01,36,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-05-01,51,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-06-01,38,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-07-01,49,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-08-01,44,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-09-01,41,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-10-01,31,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-11-01,24,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2012-12-01,29,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-01-01,39,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-02-01,38,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-03-01,49,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-04-01,45,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-05-01,45,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-06-01,51,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-07-01,41,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-08-01,45,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-09-01,36,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-10-01,41,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-11-01,38,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2013-12-01,28,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-01-01,40,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-02-01,33,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-03-01,35,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-04-01,42,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-05-01,43,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-06-01,49,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-07-01,51,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-08-01,38,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-09-01,34,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-10-01,36,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-11-01,29,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2014-12-01,29,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-01-01,36,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-02-01,33,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-03-01,50,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-04-01,61,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-05-01,62,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-06-01,60,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-07-01,60,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-08-01,61,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-09-01,58,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-10-01,42,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-11-01,43,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2015-12-01,41,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-01-01,52,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-02-01,64,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-03-01,56,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-04-01,66,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-05-01,65,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-06-01,72,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-07-01,63,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-08-01,64,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-09-01,56,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-10-01,58,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-11-01,45,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2016-12-01,42,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-01-01,48,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-02-01,50,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-03-01,58,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-04-01,60,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-05-01,62,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-06-01,69,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-07-01,73,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-08-01,66,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-09-01,50,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-10-01,49,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-11-01,55,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2017-12-01,41,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-01-01,45,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-02-01,55,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-03-01,63,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-04-01,73,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-05-01,70,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-06-01,75,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-07-01,74,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-08-01,68,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-09-01,62,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-10-01,71,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-11-01,50,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2018-12-01,50,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-01-01,64,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-02-01,59,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
