date,house for sale,State,DMA,Full
2008-08-01,35,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-09-01,19,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-10-01,21,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-11-01,29,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-12-01,23,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-01-01,25,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-02-01,19,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-03-01,22,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-04-01,39,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-05-01,30,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-06-01,31,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-07-01,35,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-08-01,47,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-09-01,36,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-10-01,38,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-11-01,33,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2009-12-01,29,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-01-01,32,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-02-01,27,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-03-01,34,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-04-01,34,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-05-01,37,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-06-01,37,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-07-01,38,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-08-01,38,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-09-01,40,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-10-01,31,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-11-01,32,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2010-12-01,34,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-01-01,39,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-02-01,31,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-03-01,39,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-04-01,38,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-05-01,37,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-06-01,48,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-07-01,48,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-08-01,36,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-09-01,28,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-10-01,31,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-11-01,33,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2011-12-01,26,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-01-01,34,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-02-01,41,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-03-01,52,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-04-01,39,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-05-01,41,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-06-01,41,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-07-01,47,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-08-01,39,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-09-01,36,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-10-01,27,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-11-01,31,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2012-12-01,32,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-01-01,41,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-02-01,37,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-03-01,43,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-04-01,42,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-05-01,42,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-06-01,43,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
