date,house for sale,State,DMA,Full
2015-02-01,32,LA,Shreveport ,Shreveport LA
2015-03-01,32,LA,Shreveport ,Shreveport LA
2015-04-01,39,LA,Shreveport ,Shreveport LA
2015-05-01,35,LA,Shreveport ,Shreveport LA
2015-06-01,41,LA,Shreveport ,Shreveport LA
2015-07-01,31,LA,Shreveport ,Shreveport LA
2015-08-01,31,LA,Shreveport ,Shreveport LA
2015-09-01,26,LA,Shreveport ,Shreveport LA
2015-10-01,34,LA,Shreveport ,Shreveport LA
2015-11-01,24,LA,Shreveport ,Shreveport LA
2015-12-01,24,LA,Shreveport ,Shreveport LA
2016-01-01,35,LA,Shreveport ,Shreveport LA
2016-02-01,35,LA,Shreveport ,Shreveport LA
2016-03-01,35,LA,Shreveport ,Shreveport LA
2016-04-01,43,LA,Shreveport ,Shreveport LA
2016-05-01,50,LA,Shreveport ,Shreveport LA
2016-06-01,44,LA,Shreveport ,Shreveport LA
2016-07-01,41,LA,Shreveport ,Shreveport LA
2016-08-01,32,LA,Shreveport ,Shreveport LA
2016-09-01,36,LA,Shreveport ,Shreveport LA
2016-10-01,26,LA,Shreveport ,Shreveport LA
2016-11-01,34,LA,Shreveport ,Shreveport LA
2016-12-01,30,LA,Shreveport ,Shreveport LA
2017-01-01,35,LA,Shreveport ,Shreveport LA
2017-02-01,36,LA,Shreveport ,Shreveport LA
2017-03-01,34,LA,Shreveport ,Shreveport LA
2017-04-01,37,LA,Shreveport ,Shreveport LA
2017-05-01,37,LA,Shreveport ,Shreveport LA
2017-06-01,44,LA,Shreveport ,Shreveport LA
2017-07-01,36,LA,Shreveport ,Shreveport LA
2017-08-01,30,LA,Shreveport ,Shreveport LA
2017-09-01,28,LA,Shreveport ,Shreveport LA
2017-10-01,37,LA,Shreveport ,Shreveport LA
2017-11-01,31,LA,Shreveport ,Shreveport LA
2017-12-01,26,LA,Shreveport ,Shreveport LA
2018-01-01,43,LA,Shreveport ,Shreveport LA
2018-02-01,36,LA,Shreveport ,Shreveport LA
2018-03-01,34,LA,Shreveport ,Shreveport LA
2018-04-01,37,LA,Shreveport ,Shreveport LA
2018-05-01,33,LA,Shreveport ,Shreveport LA
2018-06-01,42,LA,Shreveport ,Shreveport LA
2018-07-01,38,LA,Shreveport ,Shreveport LA
2018-08-01,34,LA,Shreveport ,Shreveport LA
2018-09-01,31,LA,Shreveport ,Shreveport LA
2018-10-01,31,LA,Shreveport ,Shreveport LA
2018-11-01,26,LA,Shreveport ,Shreveport LA
2018-12-01,26,LA,Shreveport ,Shreveport LA
2019-01-01,37,LA,Shreveport ,Shreveport LA
2019-02-01,34,LA,Shreveport ,Shreveport LA
2019-03-01,39,LA,Shreveport ,Shreveport LA
2019-04-01,46,LA,Shreveport ,Shreveport LA
2019-05-01,42,LA,Shreveport ,Shreveport LA
2019-06-01,53,LA,Shreveport ,Shreveport LA
2019-07-01,39,LA,Shreveport ,Shreveport LA
2019-08-01,27,LA,Shreveport ,Shreveport LA
2019-09-01,32,LA,Shreveport ,Shreveport LA
2019-10-01,37,LA,Shreveport ,Shreveport LA
2019-11-01,38,LA,Shreveport ,Shreveport LA
2019-12-01,32,LA,Shreveport ,Shreveport LA
2020-01-01,42,LA,Shreveport ,Shreveport LA
2020-02-01,38,LA,Shreveport ,Shreveport LA
2020-03-01,31,LA,Shreveport ,Shreveport LA
2020-04-01,34,LA,Shreveport ,Shreveport LA
2020-05-01,50,LA,Shreveport ,Shreveport LA
2020-06-01,44,LA,Shreveport ,Shreveport LA
2020-07-01,46,LA,Shreveport ,Shreveport LA
2020-08-01,41,LA,Shreveport ,Shreveport LA
2020-09-01,40,LA,Shreveport ,Shreveport LA
2020-10-01,37,LA,Shreveport ,Shreveport LA
2020-11-01,38,LA,Shreveport ,Shreveport LA
2020-12-01,30,LA,Shreveport ,Shreveport LA
