date,house for sale,State,DMA,Full
2008-04-01,35,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-05-01,41,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-06-01,40,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-07-01,40,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-08-01,34,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-09-01,23,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-10-01,28,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-11-01,25,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-12-01,24,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-01-01,29,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-02-01,43,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-03-01,38,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-04-01,37,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-05-01,34,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-06-01,33,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-07-01,42,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-08-01,37,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-09-01,46,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-10-01,36,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-11-01,40,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2009-12-01,36,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-01-01,32,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-02-01,47,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-03-01,39,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-04-01,43,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-05-01,42,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-06-01,38,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-07-01,44,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-08-01,42,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-09-01,39,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-10-01,45,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-11-01,33,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2010-12-01,37,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-01-01,44,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-02-01,40,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-03-01,48,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-04-01,38,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-05-01,31,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-06-01,38,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-07-01,43,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-08-01,38,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-09-01,36,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-10-01,30,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-11-01,35,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2011-12-01,35,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-01-01,44,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-02-01,46,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-03-01,42,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-04-01,40,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-05-01,45,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-06-01,41,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-07-01,46,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-08-01,40,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-09-01,39,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-10-01,40,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-11-01,37,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2012-12-01,32,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-01-01,46,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-02-01,45,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-03-01,52,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-04-01,47,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-05-01,48,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-06-01,41,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-07-01,41,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-08-01,39,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-09-01,37,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-10-01,37,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-11-01,39,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2013-12-01,36,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-01-01,48,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-02-01,40,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-03-01,43,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-04-01,47,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-05-01,43,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-06-01,42,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-07-01,43,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-08-01,46,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-09-01,43,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-10-01,46,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-11-01,39,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2014-12-01,39,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-01-01,55,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-02-01,53,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-03-01,61,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-04-01,51,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-05-01,63,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-06-01,60,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-07-01,60,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-08-01,58,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-09-01,49,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-10-01,48,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-11-01,54,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2015-12-01,47,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-01-01,70,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-02-01,66,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-03-01,70,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-04-01,76,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-05-01,68,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-06-01,68,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-07-01,71,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-08-01,62,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2016-09-01,67,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
