date,house for sale,State,DMA,Full
2007-10-01,0,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-11-01,0,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-12-01,19,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-01-01,25,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-02-01,19,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-03-01,17,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-04-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-05-01,6,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-06-01,23,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-07-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-08-01,29,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-09-01,14,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-10-01,22,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-11-01,22,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2008-12-01,16,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-01-01,39,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-02-01,26,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-03-01,30,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-04-01,28,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-05-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-06-01,6,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-07-01,27,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-08-01,39,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-09-01,22,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-10-01,14,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-11-01,26,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2009-12-01,15,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-01-01,14,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-02-01,22,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-03-01,29,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-04-01,9,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-05-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-06-01,20,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-07-01,33,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-08-01,40,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-09-01,28,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-10-01,28,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-11-01,40,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2010-12-01,21,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-01-01,21,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-02-01,42,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-03-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-04-01,37,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-05-01,37,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-06-01,36,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-07-01,38,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-08-01,34,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-09-01,37,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-10-01,23,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-11-01,26,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2011-12-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
