date,house for sale,State,DMA,Full
2018-01-01,64,TN,Memphis ,Memphis TN
2018-02-01,60,TN,Memphis ,Memphis TN
2018-03-01,59,TN,Memphis ,Memphis TN
2018-04-01,63,TN,Memphis ,Memphis TN
2018-05-01,60,TN,Memphis ,Memphis TN
2018-06-01,61,TN,Memphis ,Memphis TN
2018-07-01,68,TN,Memphis ,Memphis TN
2018-08-01,64,TN,Memphis ,Memphis TN
2018-09-01,52,TN,Memphis ,Memphis TN
2018-10-01,54,TN,Memphis ,Memphis TN
2018-11-01,56,TN,Memphis ,Memphis TN
2018-12-01,53,TN,Memphis ,Memphis TN
2019-01-01,62,TN,Memphis ,Memphis TN
2019-02-01,58,TN,Memphis ,Memphis TN
2019-03-01,67,TN,Memphis ,Memphis TN
2019-04-01,66,TN,Memphis ,Memphis TN
2019-05-01,68,TN,Memphis ,Memphis TN
2019-06-01,79,TN,Memphis ,Memphis TN
2019-07-01,65,TN,Memphis ,Memphis TN
2019-08-01,62,TN,Memphis ,Memphis TN
2019-09-01,70,TN,Memphis ,Memphis TN
2019-10-01,60,TN,Memphis ,Memphis TN
2019-11-01,50,TN,Memphis ,Memphis TN
2019-12-01,42,TN,Memphis ,Memphis TN
2020-01-01,60,TN,Memphis ,Memphis TN
2020-02-01,59,TN,Memphis ,Memphis TN
2020-03-01,48,TN,Memphis ,Memphis TN
2020-04-01,69,TN,Memphis ,Memphis TN
2020-05-01,75,TN,Memphis ,Memphis TN
2020-06-01,83,TN,Memphis ,Memphis TN
2020-07-01,84,TN,Memphis ,Memphis TN
2020-08-01,73,TN,Memphis ,Memphis TN
2020-09-01,59,TN,Memphis ,Memphis TN
2020-10-01,69,TN,Memphis ,Memphis TN
2020-11-01,58,TN,Memphis ,Memphis TN
2020-12-01,60,TN,Memphis ,Memphis TN
